datetime,duration,wavfilepath,sampling_rate,npts,traceNum,traceID,fixedID,quality_factor,snr,highval,lowval
2003-08-01 01:49:54.876000,WAV/MVOE_/2003/08/2003-08-01-0149-54S.SPN___009,  38.000,100,  3800,00,MV.IRIG.--.THE,MV.IRIG.--.THE,1,1.79,145.66,81.18
2003-08-01 01:49:54.876000,WAV/MVOE_/2003/08/2003-08-01-0149-54S.SPN___009,  38.000,100,  3800,01,MV.MGHZ.--.SHZ,MV.MGHZ.--.SHZ,1,2.12,917.85,432.53
2003-08-01 01:49:54.876000,WAV/MVOE_/2003/08/2003-08-01-0149-54S.SPN___009,  38.000,100,  3800,02,MV.MLYT.--.SHZ,MV.MLYT.--.SHZ,1,2.09,244.10,116.93
2003-08-01 01:49:54.876000,WAV/MVOE_/2003/08/2003-08-01-0149-54S.SPN___009,  38.000,100,  3800,03,MV.MJHT.--.SHZ,MV.MJHT.--.SHZ,1,1.48,75.16,50.87
2003-08-01 01:49:54.876000,WAV/MVOE_/2003/08/2003-08-01-0149-54S.SPN___009,  38.000,100,  3800,04,MV.MRYT.--.SHZ,MV.MRYT.--.SHZ,1,1.60,102.23,63.72
2003-08-01 01:49:54.876000,WAV/MVOE_/2003/08/2003-08-01-0149-54S.SPN___009,  38.000,100,  3800,05,MV.MLGT.--.SHZ,MV.MLGT.--.SHZ,1,1.57,239.69,152.79
2003-08-01 01:49:54.876000,WAV/MVOE_/2003/08/2003-08-01-0149-54S.SPN___009,  38.000,100,  3800,06,MV.MWHZ.--.SHZ,MV.MWHZ.--.SHZ,1,1.95,41.16,21.15
2003-08-01 01:49:54.876000,WAV/MVOE_/2003/08/2003-08-01-0149-54S.SPN___009,  38.000,100,  3800,07,MV.MWHE.--.SHE,MV.MWHE.--.SHE,1,2.17,198.13,91.32
2003-08-01 01:49:54.876000,WAV/MVOE_/2003/08/2003-08-01-0149-54S.SPN___009,  38.000,100,  3800,08,MV.MWHN.--.SHN,MV.MWHN.--.SHN,1,2.04,28.24,13.83
2003-08-01 04:47:37,WAV/MVOE_/2003/08/2003-08-01-0447-37S.MVO___017,  64.000, 75,  4800,00,MV.MBGB.--.BHZ,MV.MBGB.--.BHZ,1,1.80,634.97,353.37
2003-08-01 04:47:37,WAV/MVOE_/2003/08/2003-08-01-0447-37S.MVO___017,  64.000, 75,  4800,01,MV.MBGB.--.BHN,MV.MBGB.--.BHN,1,1.64,1551.38,943.29
2003-08-01 04:47:37,WAV/MVOE_/2003/08/2003-08-01-0447-37S.MVO___017,  64.000, 75,  4800,02,MV.MBGB.--.BHE,MV.MBGB.--.BHE,1,1.81,1448.51,800.89
2003-08-01 04:47:37,WAV/MVOE_/2003/08/2003-08-01-0447-37S.MVO___017,  64.000, 75,  4800,03,MV.MBGH.--.BHZ,MV.MBGH.--.BHZ,1,1.88,1602.16,853.46
2003-08-01 04:47:37,WAV/MVOE_/2003/08/2003-08-01-0447-37S.MVO___017,  64.000, 75,  4800,04,MV.MBGH.--.BHN,MV.MBGH.--.BHN,1,2.11,4036.40,1916.43
2003-08-01 04:47:37,WAV/MVOE_/2003/08/2003-08-01-0447-37S.MVO___017,  64.000, 75,  4800,05,MV.MBGH.--.BHE,MV.MBGH.--.BHE,1,2.03,3746.70,1842.25
2003-08-01 04:47:37,WAV/MVOE_/2003/08/2003-08-01-0447-37S.MVO___017,  64.000, 75,  4800,06,MV.MBLG.--.SHZ,MV.MBLG.--.SHZ,1,1.94,2750.74,1415.66
2003-08-01 04:47:37,WAV/MVOE_/2003/08/2003-08-01-0447-37S.MVO___017,  64.000, 75,  4800,07,.MBLG.S.AP,.MBLG.S.AP,0,-1.00,-1.00,-1.00
2003-08-01 04:47:37,WAV/MVOE_/2003/08/2003-08-01-0447-37S.MVO___017,  64.000, 75,  4800,08,MV.MBRY.--.BHZ,MV.MBRY.--.BHZ,1,1.96,1801.54,917.90
2003-08-01 04:47:37,WAV/MVOE_/2003/08/2003-08-01-0447-37S.MVO___017,  64.000, 75,  4800,09,MV.MBRY.--.BHN,MV.MBRY.--.BHN,1,2.35,5811.02,2474.72
2003-08-01 04:47:37,WAV/MVOE_/2003/08/2003-08-01-0447-37S.MVO___017,  64.000, 75,  4800,10,MV.MBRY.--.BHE,MV.MBRY.--.BHE,1,1.70,3342.77,1961.05
2003-08-01 04:47:37,WAV/MVOE_/2003/08/2003-08-01-0447-37S.MVO___017,  64.000, 75,  4800,11,MV.MBSS.--.SHZ,MV.MBSS.--.SHZ,1,2.09,1234.06,591.23
2003-08-01 04:47:37,WAV/MVOE_/2003/08/2003-08-01-0447-37S.MVO___017,  64.000, 75,  4800,12,MV.MBWH.--.SHZ,MV.MBWH.--.SHZ,1,1.92,562.60,293.19
2003-08-01 04:47:37,WAV/MVOE_/2003/08/2003-08-01-0447-37S.MVO___017,  64.000,  1,    64,13,.MBLY.Z.BH,.MBLY.Z.BH,0,-1.00,-1.00,-1.00
2003-08-01 04:47:37,WAV/MVOE_/2003/08/2003-08-01-0447-37S.MVO___017,  64.000,  1,    64,14,.MBLY.N.BH,.MBLY.N.BH,0,-1.00,-1.00,-1.00
2003-08-01 04:47:37,WAV/MVOE_/2003/08/2003-08-01-0447-37S.MVO___017,  64.000,  1,    64,15,.MBLY.E.BH,.MBLY.E.BH,0,-1.00,-1.00,-1.00
2003-08-01 04:47:37,WAV/MVOE_/2003/08/2003-08-01-0447-37S.MVO___017,  64.000, 75,  4800,16,MV.MBRV.--.SHZ,MV.MBRV.--.SHZ,1,1.44,120.95,83.79
2003-08-01 04:47:43.159000,WAV/MVOE_/2003/08/2003-08-01-0447-43S.SPN___009,  48.000,100,  4800,00,MV.IRIG.--.THE,MV.IRIG.--.THE,1,1.96,163.35,83.22
2003-08-01 04:47:43.159000,WAV/MVOE_/2003/08/2003-08-01-0447-43S.SPN___009,  48.000,100,  4800,01,MV.MGHZ.--.SHZ,MV.MGHZ.--.SHZ,1,1.85,160.05,86.63
2003-08-01 04:47:43.159000,WAV/MVOE_/2003/08/2003-08-01-0447-43S.SPN___009,  48.000,100,  4800,02,MV.MLYT.--.SHZ,MV.MLYT.--.SHZ,1,1.55,127.41,82.21
2003-08-01 04:47:43.159000,WAV/MVOE_/2003/08/2003-08-01-0447-43S.SPN___009,  48.000,100,  4800,03,MV.MJHT.--.SHZ,MV.MJHT.--.SHZ,1,1.72,79.52,46.25
2003-08-01 04:47:43.159000,WAV/MVOE_/2003/08/2003-08-01-0447-43S.SPN___009,  48.000,100,  4800,04,MV.MRYT.--.SHZ,MV.MRYT.--.SHZ,1,1.67,144.66,86.69
2003-08-01 04:47:43.159000,WAV/MVOE_/2003/08/2003-08-01-0447-43S.SPN___009,  48.000,100,  4800,05,MV.MLGT.--.SHZ,MV.MLGT.--.SHZ,1,1.72,679.49,394.90
2003-08-01 04:47:43.159000,WAV/MVOE_/2003/08/2003-08-01-0447-43S.SPN___009,  48.000,100,  4800,06,MV.MWHZ.--.SHZ,MV.MWHZ.--.SHZ,1,1.61,62.91,39.03
2003-08-01 04:47:43.159000,WAV/MVOE_/2003/08/2003-08-01-0447-43S.SPN___009,  48.000,100,  4800,07,MV.MWHE.--.SHE,MV.MWHE.--.SHE,1,1.97,234.75,118.87
2003-08-01 04:47:43.159000,WAV/MVOE_/2003/08/2003-08-01-0447-43S.SPN___009,  48.000,100,  4800,08,MV.MWHN.--.SHN,MV.MWHN.--.SHN,1,2.32,24.55,10.60
2003-08-01 05:35:44,WAV/MVOE_/2003/08/2003-08-01-0535-44S.MVO___017,  76.000, 75,  5700,00,MV.MBGB.--.BHZ,MV.MBGB.--.BHZ,1,3.10,1218.67,393.35
2003-08-01 05:35:44,WAV/MVOE_/2003/08/2003-08-01-0535-44S.MVO___017,  76.000, 75,  5700,01,MV.MBGB.--.BHN,MV.MBGB.--.BHN,1,2.16,2161.50,999.24
2003-08-01 05:35:44,WAV/MVOE_/2003/08/2003-08-01-0535-44S.MVO___017,  76.000, 75,  5700,02,MV.MBGB.--.BHE,MV.MBGB.--.BHE,1,1.97,2212.88,1124.07
