datetime,mainclass,subclass,sfilepath,analyst,wavfile1,wavfile2,numarrivals,nummagnitudes,numaefrows,duration
2004-06-01 03:03:19,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/01-0303-19L.S200406,vab,WAV/MVOE_/2004/06/2004-06-01-0303-18S.MVO___011,-, 0,0, 0,  0.0
2004-06-01 19:05:31,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/01-1905-31L.S200406,vab,WAV/MVOE_/2004/06/2004-06-01-1905-31S.MVO___011,-, 0,0, 0,  0.0
2004-06-02 04:08:20,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/02-0408-20R.S200406,vab,WAV/MVOE_/2004/06/2004-06-02-0408-20S.MVO___011,-, 0,0, 0,  0.0
2004-06-02 06:44:31,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/02-0644-31L.S200406,vab,WAV/MVOE_/2004/06/2004-06-02-0644-31S.MVO___014,-, 0,0, 0,  0.0
2004-06-02 09:59:48,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/02-0959-48L.S200406,vab,WAV/MVOE_/2004/06/2004-06-02-0959-48S.MVO___011,-, 0,0, 0,  0.0
2004-06-03 12:09:42,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/03-1209-42L.S200406,vab,WAV/MVOE_/2004/06/2004-06-03-1209-41S.MVO___011,-, 0,0, 0,  0.0
2004-06-03 12:10:03,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/03-1210-03L.S200406,vab,WAV/MVOE_/2004/06/2004-06-03-1210-03S.MVO___014,-, 0,0, 0,  0.0
2004-06-03 14:01:55,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/03-1401-55L.S200406,vab,WAV/MVOE_/2004/06/2004-06-03-1401-55S.MVO___014,-, 0,0, 0,  0.0
2004-06-03 19:28:24,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/03-1928-24L.S200406,vab,WAV/MVOE_/2004/06/2004-06-03-1928-24S.MVO___014,-, 0,0, 0,  0.0
2004-06-04 01:13:02,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/04-0113-02L.S200406,vab,WAV/MVOE_/2004/06/2004-06-04-0113-02S.MVO___014,-, 0,0, 0,  0.0
2004-06-04 15:18:17,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/04-1518-17L.S200406,vab,WAV/MVOE_/2004/06/2004-06-04-1518-17S.MVO___011,-, 0,0, 0,  0.0
2004-06-05 19:32:59,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/05-1932-59L.S200406,vab,WAV/MVOE_/2004/06/2004-06-05-1932-59S.MVO___014,-, 0,0, 0,  0.0
2004-06-06 09:48:48,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/06-0948-48L.S200406,vab,WAV/MVOE_/2004/06/2004-06-06-0948-48S.MVO___014,-, 0,0, 0,  0.0
2004-06-07 00:44:07,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/07-0044-07L.S200406,vab,WAV/MVOE_/2004/06/2004-06-07-0044-07S.MVO___014,-, 0,0, 0,  0.0
2004-06-07 02:01:21,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/07-0201-21R.S200406,VAB,WAV/MVOE_/2004/06/2004-06-07-0201-21S.MVO___011,WAV/MVOE_/2004/06/2004-06-07-0201-30S.SPN___009, 9,1, 0,  0.0
2004-06-07 13:42:29,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/07-1342-29L.S200406,vab,WAV/MVOE_/2004/06/2004-06-07-1342-29S.MVO___011,-, 0,0, 0,  0.0
2004-06-08 10:37:07,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/08-1037-07R.S200406,VAB,WAV/MVOE_/2004/06/2004-06-08-1037-07S.MVO___014,WAV/MVOE_/2004/06/2004-06-08-1037-16S.SPN___009,13,1, 0,  0.0
2004-06-08 13:56:03,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/08-1356-03L.S200406,vab,WAV/MVOE_/2004/06/2004-06-08-1356-03S.MVO___014,-, 0,0, 0,  0.0
2004-06-08 15:11:49,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/08-1511-49R.S200406,vab,WAV/MVOE_/2004/06/2004-06-08-1511-49S.MVO___014,-, 8,0, 0,  0.0
2004-06-08 18:39:34,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/08-1839-34L.S200406,vab,WAV/MVOE_/2004/06/2004-06-08-1839-34S.MVO___014,-, 0,0, 0,  0.0
2004-06-09 12:17:29,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/09-1217-29L.S200406,vab,WAV/MVOE_/2004/06/2004-06-09-1217-29S.MVO___014,-, 0,0, 0,  0.0
2004-06-09 13:41:01,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/09-1341-01L.S200406,vab,WAV/MVOE_/2004/06/2004-06-09-1341-01S.MVO___014,-, 0,0, 0,  0.0
2004-06-09 13:56:06,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/09-1356-06L.S200406,vab,WAV/MVOE_/2004/06/2004-06-09-1356-06S.MVO___014,-, 0,0, 0,  0.0
2004-06-09 14:55:02,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/09-1455-02L.S200406,vab,WAV/MVOE_/2004/06/2004-06-09-1455-02S.MVO___011,-, 0,0, 0,  0.0
2004-06-10 03:19:01,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/10-0319-01R.S200406,VAB,WAV/MVOE_/2004/06/2004-06-10-0319-01S.MVO___014,WAV/MVOE_/2004/06/2004-06-10-0319-10S.SPN___009,11,1, 0,  0.0
2004-06-10 06:06:34,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/10-0606-34L.S200406,vab,WAV/MVOE_/2004/06/2004-06-10-0606-34S.MVO___014,-, 0,0, 0,  0.0
2004-06-10 14:40:47,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/10-1440-47L.S200406,vab,WAV/MVOE_/2004/06/2004-06-10-1440-47S.MVO___011,-, 0,0, 0,  0.0
2004-06-10 15:29:47,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/10-1529-47L.S200406,vab,WAV/MVOE_/2004/06/2004-06-10-1529-47S.MVO___014,-, 0,0, 0,  0.0
2004-06-10 17:07:48,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/10-1707-48L.S200406,vab,WAV/MVOE_/2004/06/2004-06-10-1707-48S.MVO___014,-, 0,0, 0,  0.0
2004-06-10 22:18:20,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/10-2218-20L.S200406,vab,WAV/MVOE_/2004/06/2004-06-10-2218-20S.MVO___014,-, 0,0, 0,  0.0
2004-06-11 01:03:23,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/11-0103-23R.S200406,VAB,WAV/MVOE_/2004/06/2004-06-11-0103-23S.MVO___014,-, 0,1, 0,  0.0
2004-06-11 01:31:19,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/11-0131-19L.S200406,vab,WAV/MVOE_/2004/06/2004-06-11-0131-19S.MVO___014,-, 0,0, 0,  0.0
2004-06-11 12:11:55,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/11-1211-55L.S200406,vab,WAV/MVOE_/2004/06/2004-06-11-1211-55S.MVO___014,-, 0,0, 0,  0.0
2004-06-11 14:02:03,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/11-1402-03L.S200406,vab,WAV/MVOE_/2004/06/2004-06-11-1402-03S.MVO___017,-, 0,0, 0,  0.0
2004-06-12 12:16:17,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/12-1216-17R.S200406,vab,WAV/MVOE_/2004/06/2004-06-12-1216-17S.MVO___017,-, 8,0, 0,  0.0
2004-06-12 12:48:17,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/12-1248-17L.S200406,vab,WAV/MVOE_/2004/06/2004-06-12-1248-17S.MVO___017,-, 0,0, 0,  0.0
2004-06-12 22:58:09,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/12-2258-09L.S200406,vab,WAV/MVOE_/2004/06/2004-06-12-2258-09S.MVO___017,-, 0,0, 0,  0.0
2004-06-13 15:22:00,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/13-1522-00L.S200406,vab,WAV/MVOE_/2004/06/2004-06-13-1522-00S.MVO___011,-, 0,0, 0,  0.0
2004-06-13 20:15:13,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/13-2015-13L.S200406,vab,WAV/MVOE_/2004/06/2004-06-13-2015-13S.MVO___017,-, 0,0, 0,  0.0
2004-06-13 20:31:00,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/13-2031-00L.S200406,vab,WAV/MVOE_/2004/06/2004-06-13-2031-00S.MVO___017,-, 0,0, 0,  0.0
2004-06-14 01:00:20,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/14-0100-20R.S200406,vab,WAV/MVOE_/2004/06/2004-06-14-0100-20S.MVO___017,-,11,0, 0,  0.0
2004-06-14 01:47:16,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/14-0147-16L.S200406,vab,WAV/MVOE_/2004/06/2004-06-14-0147-16S.MVO___011,-, 0,0, 0,  0.0
2004-06-14 12:00:15,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/14-1200-15L.S200406,vab,WAV/MVOE_/2004/06/2004-06-14-1200-15S.MVO___017,-, 5,0, 0,  0.0
2004-06-14 12:30:02,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/14-1230-02L.S200406,vab,WAV/MVOE_/2004/06/2004-06-14-1230-02S.MVO___011,-, 0,0, 0,  0.0
2004-06-14 14:39:11,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/14-1439-11L.S200406,vab,WAV/MVOE_/2004/06/2004-06-14-1439-11S.MVO___017,-, 0,0, 0,  0.0
2004-06-14 20:12:35,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/14-2012-35L.S200406,vab,WAV/MVOE_/2004/06/2004-06-14-2012-35S.MVO___017,-, 0,0, 0,  0.0
2004-06-14 21:29:10,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/14-2129-10L.S200406,vab,WAV/MVOE_/2004/06/2004-06-14-2129-10S.MVO___017,-, 0,0, 0,  0.0
2004-06-14 22:38:46,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/14-2238-46R.S200406,vab,WAV/MVOE_/2004/06/2004-06-14-2238-46S.MVO___017,-, 5,0, 0,  0.0
2004-06-15 06:42:01,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/15-0642-01L.S200406,vab,WAV/MVOE_/2004/06/2004-06-15-0642-01S.MVO___017,-, 0,0, 0,  0.0
2004-06-15 07:05:20,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/15-0705-20L.S200406,vab,WAV/MVOE_/2004/06/2004-06-15-0705-20S.MVO___017,-, 0,0, 0,  0.0
2004-06-15 11:18:47,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/15-1118-47R.S200406,vab,WAV/MVOE_/2004/06/2004-06-15-1118-47S.MVO___017,-, 6,0, 0,  0.0
2004-06-15 13:44:23,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/15-1344-23R.S200406,VAB,WAV/MVOE_/2004/06/2004-06-15-1344-23S.MVO___017,-, 6,1, 0,  0.0
2004-06-15 15:06:28,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/15-1506-28L.S200406,vab,WAV/MVOE_/2004/06/2004-06-15-1506-28S.MVO___011,-, 0,0, 0,  0.0
2004-06-16 19:58:27,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/16-1958-27L.S200406,vab,WAV/MVOE_/2004/06/2004-06-16-1958-27S.MVO___016,-, 0,0, 0,  0.0
2004-06-16 20:51:22,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/16-2051-22R.S200406,vab,WAV/MVOE_/2004/06/2004-06-16-2051-22S.MVO___016,-, 8,0, 0,  0.0
2004-06-17 12:52:05,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/17-1252-05L.S200406,vab,WAV/MVOE_/2004/06/2004-06-17-1252-05S.MVO___016,-, 0,0, 0,  0.0
2004-06-17 17:31:55,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/17-1731-55R.S200406,vab,WAV/MVOE_/2004/06/2004-06-17-1731-55S.MVO___010,-, 4,0, 0,  0.0
2004-06-18 05:47:36,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/18-0547-36L.S200406,vab,WAV/MVOE_/2004/06/2004-06-18-0547-36S.MVO___016,-, 0,0, 0,  0.0
2004-06-19 15:17:25,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/19-1517-25L.S200406,vab,WAV/MVOE_/2004/06/2004-06-19-1517-25S.MVO___016,-, 5,0, 0,  0.0
2004-06-19 15:47:29,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/19-1547-29L.S200406,vab,WAV/MVOE_/2004/06/2004-06-19-1547-29S.MVO___016,-, 0,0, 0,  0.0
2004-06-19 17:08:32,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/19-1708-32R.S200406,vab,WAV/MVOE_/2004/06/2004-06-19-1708-32S.MVO___016,-, 0,0, 0,  0.0
2004-06-19 17:46:59,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/19-1746-59L.S200406,vab,WAV/MVOE_/2004/06/2004-06-19-1746-59S.MVO___016,-, 5,0, 0,  0.0
2004-06-19 18:20:03,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/19-1820-03L.S200406,vab,WAV/MVOE_/2004/06/2004-06-19-1820-03S.MVO___016,-, 5,0, 0,  0.0
2004-06-19 19:21:14,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/19-1921-14L.S200406,vab,WAV/MVOE_/2004/06/2004-06-19-1921-14S.MVO___016,-, 5,0, 0,  0.0
2004-06-19 21:49:23,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/19-2149-23L.S200406,vab,WAV/MVOE_/2004/06/2004-06-19-2149-23S.MVO___016,-, 5,0, 0,  0.0
2004-06-19 22:38:09,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/19-2238-09L.S200406,vab,WAV/MVOE_/2004/06/2004-06-19-2238-09S.MVO___016,-, 5,0, 0,  0.0
2004-06-20 01:31:24,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/20-0131-24L.S200406,vab,WAV/MVOE_/2004/06/2004-06-20-0131-24S.MVO___016,-, 4,0, 0,  0.0
2004-06-20 02:18:26,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/06/20-0218-26L.S200406,vab,WAV/MVOE_/2004/06/2004-06-20-0218-26S.MVO___016,-, 6,0, 0,  0.0
