datetime,mainclass,subclass,sfilepath,analyst,wavfile1,wavfile2,numarrivals,nummagnitudes,numaefrows,duration
2004-02-01 01:22:50,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/01-0122-50L.S200402,gt ,WAV/MVOE_/2004/02/2004-02-01-0122-50S.MVO___014,WAV/MVOE_/2004/02/2004-02-01-0122-58S.SPN___009, 0,0, 0,  0.0
2004-02-01 12:46:08,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/01-1246-08L.S200402,gt ,WAV/MVOE_/2004/02/2004-02-01-1246-08S.SPN___009,-, 0,0, 0,  0.0
2004-02-01 16:16:12,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/01-1616-12L.S200402,gt ,WAV/MVOE_/2004/02/2004-02-01-1616-12S.SPN___009,-, 0,0, 0,  0.0
2004-02-01 23:34:09,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/01-2334-09L.S200402,gt ,WAV/MVOE_/2004/02/2004-02-01-2334-09S.SPN___009,-, 0,0, 0,  0.0
2004-02-02 11:01:01,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/02-1101-01R.S200402,gt ,WAV/MVOE_/2004/02/2004-02-02-1101-01S.SPN___009,WAV/MVOE_/2004/02/2004-02-02-1101-06S.MVO___014, 0,0, 0,  0.0
2004-02-02 23:50:05,LV,l,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/02-2350-05L.S200402,gt ,WAV/MVOE_/2004/02/2004-02-02-2350-05S.SPN___009,-, 0,0, 0,  0.0
2004-02-03 02:48:56,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/03-0248-56R.S200402,gt ,WAV/MVOE_/2004/02/2004-02-03-0248-56S.SPN___009,-, 0,0, 0,  0.0
2004-02-03 04:14:28,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/03-0414-28L.S200402,vab,WAV/MVOE_/2004/02/2004-02-03-0414-28S.SPN___009,-, 0,0, 0,  0.0
2004-02-03 07:45:50,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/03-0745-50L.S200402,vab,WAV/MVOE_/2004/02/2004-02-03-0745-50S.SPN___009,-, 0,0, 0,  0.0
2004-02-03 10:20:00,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/03-1020-00L.S200402,vab,WAV/MVOE_/2004/02/2004-02-03-1020-00S.SPN___009,-, 5,0, 0,  0.0
2004-02-03 18:54:49,LV,l,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/03-1854-49L.S200402,vab,WAV/MVOE_/2004/02/2004-02-03-1854-49S.SPN___009,-, 0,0, 0,  0.0
2004-02-04 01:35:22,LV,l,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/04-0135-22L.S200402,vab,WAV/MVOE_/2004/02/2004-02-04-0135-22S.SPN___009,-, 0,0, 0,  0.0
2004-02-04 06:17:00,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/04-0617-00L.S200402,gil,WAV/MVOE_/2004/02/2004-02-04-0617-00S.SPN___009,-, 0,0, 0,  0.0
2004-02-04 07:50:11,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/04-0750-11L.S200402,gil,WAV/MVOE_/2004/02/2004-02-04-0750-11S.SPN___009,-, 0,0, 0,  0.0
2004-02-04 10:52:48,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/04-1052-48L.S200402,gil,WAV/MVOE_/2004/02/2004-02-04-1052-48S.MVO___014,-, 0,0, 0,  0.0
2004-02-04 12:04:24,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/04-1204-24R.S200402,vab,WAV/MVOE_/2004/04/2004-02-04-1204-24S.MVO___014,-, 0,1, 0,  0.0
2004-02-04 12:26:03,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/04-1226-03L.S200402,vab,WAV/MVOE_/2004/02/2004-02-04-1226-03S.MVO___014,-, 0,0, 0,  0.0
2004-02-05 00:20:04,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/05-0020-04L.S200402,vab,WAV/MVOE_/2004/02/2004-02-05-0020-04S.MVO___014,WAV/MVOE_/2004/02/2004-02-05-0020-10S.SPN___009, 0,0, 0,  0.0
2004-02-05 13:30:09,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/05-1330-09L.S200402,vab,WAV/MVOE_/2004/02/2004-02-05-1330-09S.SPN___009,-, 5,0, 0,  0.0
2004-02-05 14:08:47,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/05-1408-47L.S200402,vab,WAV/MVOE_/2004/02/2004-02-05-1408-47S.SPN___009,-, 0,0, 0,  0.0
2004-02-05 18:03:51,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/05-1803-51R.S200402,vab,WAV/MVOE_/2004/02/2004-02-05-1803-51S.MVO___014,WAV/MVOE_/2004/02/2004-02-05-1803-59S.SPN___009, 0,0, 0,  0.0
2004-02-05 23:22:04,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/05-2322-04L.S200402,vab,WAV/MVOE_/2004/02/2004-02-05-2322-04S.MVO___014,WAV/MVOE_/2004/02/2004-02-05-2322-10S.SPN___009, 4,0, 0,  0.0
2004-02-06 00:18:23,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/06-0018-23R.S200402,vab,WAV/MVOE_/2004/02/2004-02-06-0018-23S.MVO___014,WAV/MVOE_/2004/02/2004-02-06-0018-30S.SPN___009, 0,0, 0,  0.0
2004-02-06 01:40:51,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/06-0140-51L.S200402,vab,WAV/MVOE_/2004/02/2004-02-06-0140-51S.SPN___009,-, 0,0, 0,  0.0
2004-02-06 04:59:34,LV,l,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/06-0459-34L.S200402,vab,WAV/MVOE_/2004/02/2004-02-06-0459-34S.SPN___009,-, 0,0, 0,  0.0
2004-02-06 06:44:56,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/06-0644-56L.S200402,vab,WAV/MVOE_/2004/02/2004-02-06-0644-56S.SPN___009,-, 0,0, 0,  0.0
2004-02-06 08:47:13,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/06-0847-13L.S200402,vab,WAV/MVOE_/2004/02/2004-02-06-0847-13S.SPN___009,-, 0,0, 0,  0.0
2004-02-06 10:49:56,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/06-1049-56L.S200402,vab,WAV/MVOE_/2004/02/2004-02-06-1049-56S.SPN___009,-, 0,0, 0,  0.0
2004-02-06 17:56:07,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/06-1756-07L.S200402,vab,WAV/MVOE_/2004/02/2004-02-06-1756-07S.SPN___009,-, 0,0, 0,  0.0
2004-02-07 03:39:22,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/07-0339-22R.S200402,ss ,WAV/MVOE_/2004/02/2004-02-07-0339-22S.SPN___009,WAV/MVOE_/2004/02/2004-02-07-0339-23S.MVO___014, 0,0, 0,  0.0
2004-02-07 05:47:41,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/07-0547-41L.S200402,ss ,WAV/MVOE_/2004/02/2004-02-07-0547-41S.SPN___009,-, 0,0, 0,  0.0
2004-02-08 15:34:06,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/08-1534-06L.S200402,vab,WAV/MVOE_/2004/02/2004-02-08-1534-06S.MVO___014,-, 0,0, 0,  0.0
2004-02-09 13:46:49,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/09-1346-49R.S200402,vab,WAV/MVOE_/2004/02/2004-02-09-1346-49S.MVO___014,-, 0,0, 0,  0.0
2004-02-09 17:14:23,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/09-1714-23L.S200402,vab,WAV/MVOE_/2004/02/2004-02-09-1714-23S.MVO___014,-, 0,0, 0,  0.0
2004-02-10 07:54:45,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/10-0754-45L.S200402,vab,WAV/MVOE_/2004/02/2004-02-10-0754-45S.MVO___014,-, 0,0, 0,  0.0
2004-02-10 12:29:35,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/10-1229-35R.S200402,vab,WAV/MVOE_/2004/02/2004-02-10-1229-35S.MVO___014,-, 0,0, 0,  0.0
2004-02-11 08:32:56,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/11-0832-56L.S200402,vab,WAV/MVOE_/2004/02/2004-02-11-0832-56S.MVO___014,-, 0,0, 0,  0.0
2004-02-12 06:36:22,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/12-0636-22L.S200402,vab,WAV/MVOE_/2004/02/2004-02-12-0636-22S.MVO___014,-, 4,0, 0,  0.0
2004-02-12 17:08:56,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/12-1708-56L.S200402,vab,WAV/MVOE_/2004/02/2004-02-12-1708-56S.MVO___014,-, 0,0, 0,  0.0
2004-02-12 20:14:29,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/12-2014-29L.S200402,vab,WAV/MVOE_/2004/02/2004-02-12-2014-29S.MVO___014,-, 0,0, 0,  0.0
2004-02-13 13:58:38,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/13-1358-38L.S200402,vab,WAV/MVOE_/2004/02/2004-02-13-1358-38S.MVO___014,-, 0,0, 0,  0.0
2004-02-13 21:00:05,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/13-2100-05L.S200402,vab,WAV/MVOE_/2004/02/2004-02-13-2100-05S.MVO___014,-, 0,0, 0,  0.0
2004-02-14 12:13:10,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/14-1213-10R.S200402,vab,WAV/MVOE_/2004/02/2004-02-14-1213-10S.MVO___014,-, 0,0, 0,  0.0
2004-02-14 17:33:46,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/14-1733-46L.S200402,vab,WAV/MVOE_/2004/02/2004-02-14-1733-46S.MVO___014,-, 4,0, 0,  0.0
2004-02-15 10:01:27,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/15-1001-27R.S200402,vab,WAV/MVOE_/2004/02/2004-02-15-1001-27S.MVO___014,-, 0,0, 0,  0.0
2004-02-16 03:29:54,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/16-0329-54R.S200402,vab,WAV/MVOE_/2004/02/2004-02-16-0329-54S.MVO___014,-, 0,0, 0,  0.0
2004-02-19 08:15:14,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/19-0815-14L.S200402,vab,WAV/MVOE_/2004/02/2004-02-19-0815-14S.MVO___014,-, 0,0, 0,  0.0
2004-02-20 17:57:39,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/20-1757-39L.S200402,vab,WAV/MVOE_/2004/02/2004-02-20-1757-39S.MVO___014,-, 0,0, 0,  0.0
2004-02-20 18:19:26,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/20-1819-26L.S200402,vab,WAV/MVOE_/2004/02/2004-02-20-1819-26S.MVO___014,-, 0,0, 0,  0.0
2004-02-20 23:31:03,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/02/20-2331-03L.S200402,vab,WAV/MVOE_/2004/02/2004-02-20-2331-03S.MVO___014,-, 5,0, 0,  0.0
