datetime,mainclass,subclass,sfilepath,analyst,wavfile1,wavfile2,numarrivals,nummagnitudes,numaefrows,duration
2008-01-01 19:14:27,D,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/01-1914-27D.S200801,vab,WAV/MVOE_/2008/01/2008-01-01-1914-27S.MVO___028,-, 0,0, 0,  0.0
2008-01-02 09:19:56,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/02-0919-56L.S200801,vab,WAV/MVOE_/2008/01/2008-01-02-0919-56S.MVO___028,-, 0,0, 0, 49.0
2008-01-04 03:01:24,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/04-0301-24R.S200801,vab,WAV/MVOE_/2008/01/2008-01-04-0301-24S.MVO___028,-,20,1, 0,  0.0
2008-01-04 03:28:04,LV,e,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/04-0328-04L.S200801,vab,WAV/MVOE_/2008/01/2008-01-04-0328-04S.MVO___028,-, 0,0, 0, 91.0
2008-01-04 03:33:26,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/04-0333-26L.S200801,vab,WAV/MVOE_/2008/01/2008-01-04-0333-26S.MVO___028,-, 0,0, 0, 43.0
2008-01-04 10:53:49,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/04-1053-49L.S200801,vab,WAV/MVOE_/2008/01/2008-01-04-1053-49S.MVO___028,-, 0,0, 0, 71.0
2008-01-05 11:11:34,D,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/05-1111-34D.S200801,vab,WAV/MVOE_/2008/01/2008-01-05-1111-34S.MVO___028,-, 0,0, 0,  0.0
2008-01-06 05:26:04,D,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/06-0526-04D.S200801,vab,WAV/MVOE_/2008/01/2008-01-06-0526-04S.MVO___028,-, 0,0, 0,  0.0
2008-01-07 09:01:56,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/07-0901-56R.S200801,vab,WAV/MVOE_/2008/01/2008-01-07-0901-56S.MVO___028,-,16,1, 0,  0.0
2008-01-08 04:45:59,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/08-0445-59R.S200801,vab,WAV/MVOE_/2008/01/2008-01-08-0445-59S.MVO___028,-,14,1, 0,  0.0
2008-01-09 08:45:27,D,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/09-0845-27D.S200801,vab,WAV/MVOE_/2008/01/2008-01-09-0845-27S.MVO___028,-, 0,0, 0,  0.0
2008-01-10 05:07:08,LV,l,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/10-0507-08L.S200801,vab,WAV/MVOE_/2008/01/2008-01-10-0507-08S.MVO___028,-, 0,0, 0, 45.0
2008-01-10 21:19:38,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/10-2119-38R.S200801,vab,WAV/MVOE_/2008/01/2008-01-10-2119-38S.MVO___028,-, 0,0, 0,  0.0
2008-01-11 10:45:07,D,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/11-1045-07D.S200801,vab,WAV/MVOE_/2008/01/2008-01-11-1045-07S.MVO___028,-, 0,0, 0,  0.0
2008-01-11 10:55:11,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/11-1055-11L.S200801,vab,WAV/MVOE_/2008/01/2008-01-11-1055-11S.MVO___028,-,13,0, 0, 47.0
2008-01-11 10:56:27,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/11-1056-27L.S200801,vab,WAV/MVOE_/2008/01/2008-01-11-1056-27S.MVO___028,-,14,0, 0, 53.0
2008-01-11 10:58:47,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/11-1058-47L.S200801,vab,WAV/MVOE_/2008/01/2008-01-11-1058-47S.MVO___028,-,11,0, 0, 48.0
2008-01-11 10:59:55,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/11-1059-55L.S200801,vab,WAV/MVOE_/2008/01/2008-01-11-1059-55S.MVO___028,-,11,0, 0, 48.0
2008-01-11 11:00:54,L,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/11-1100-54L.S200801,vab,WAV/MVOE_/2008/01/2008-01-11-1100-54S.MVO___028,-,13,0, 0, 52.0
2008-01-11 11:01:59,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/11-1101-59L.S200801,vab,WAV/MVOE_/2008/01/2008-01-11-1101-59S.MVO___028,-,11,0, 0, 51.0
2008-01-11 11:03:25,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/11-1103-25L.S200801,vab,WAV/MVOE_/2008/01/2008-01-11-1103-25S.MVO___028,-,11,0, 0, 41.0
2008-01-11 12:45:18,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/11-1245-18L.S200801,vab,WAV/MVOE_/2008/01/2008-01-11-1245-18S.MVO___028,-,11,0, 0, 46.0
2008-01-11 13:07:09,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/11-1307-09L.S200801,vab,WAV/MVOE_/2008/01/2008-01-11-1307-09S.MVO___028,-, 0,0, 0, 36.0
2008-01-11 14:18:20,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/11-1418-20L.S200801,vab,WAV/MVOE_/2008/01/2008-01-11-1418-20S.MVO___028,-,11,0, 0, 46.0
2008-01-11 14:53:37,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/11-1453-37L.S200801,vab,WAV/MVOE_/2008/01/2008-01-11-1453-37S.MVO___028,-,12,0, 0, 45.0
2008-01-11 17:52:36,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/11-1752-36L.S200801,vab,WAV/MVOE_/2008/01/2008-01-11-1752-36S.MVO___028,-, 8,0, 0, 45.0
2008-01-11 21:59:03,LV,e,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/11-2159-03L.S200801,vab,WAV/MVOE_/2008/01/2008-01-11-2159-03S.MVO___028,-, 0,0, 0, 71.0
2008-01-11 23:10:04,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/11-2310-04L.S200801,vab,WAV/MVOE_/2008/01/2008-01-11-2310-04S.MVO___028,-, 0,0, 0, 45.0
2008-01-11 23:12:44,LV,l,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/11-2312-44L.S200801,vab,WAV/MVOE_/2008/01/2008-01-11-2312-44S.MVO___028,-, 0,0, 0, 86.0
2008-01-11 23:38:27,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/11-2338-27L.S200801,vab,WAV/MVOE_/2008/01/2008-01-11-2338-27S.MVO___028,-, 0,0, 0, 42.0
2008-01-12 07:07:54,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/12-0707-54R.S200801,vab,WAV/MVOE_/2008/01/2008-01-12-0707-54S.MVO___028,-,19,1, 0,  0.0
2008-01-12 08:20:22,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/12-0820-22R.S200801,vab,WAV/MVOE_/2008/01/2008-01-12-0820-22S.MVO___028,-,11,1, 0,  0.0
2008-01-12 08:44:20,D,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/12-0844-20D.S200801,vab,WAV/MVOE_/2008/01/2008-01-12-0844-20S.MVO___028,-, 0,0, 0,  0.0
2008-01-13 11:23:08,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/13-1123-08R.S200801,vab,WAV/MVOE_/2008/01/2008-01-13-1123-08S.MVO___028,-, 0,0, 0,  0.0
2008-01-13 12:35:06,D,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/13-1235-06D.S200801,vab,WAV/MVOE_/2008/01/2008-01-13-1235-06S.MVO___028,-, 0,0, 0,  0.0
2008-01-14 14:31:17,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/14-1431-17R.S200801,vab,WAV/MVOE_/2008/01/2008-01-14-1431-17S.MVO___028,-,20,1, 0,  0.0
2008-01-14 14:33:06,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/14-1433-06R.S200801,vab,WAV/MVOE_/2008/01/2008-01-14-1433-06S.MVO___028,-,20,1, 0,  0.0
2008-01-14 16:03:46,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/01/14-1603-46L.S200801,vab,WAV/MVOE_/2008/01/2008-01-14-1603-46S.MVO___028,-, 0,0, 0, 39.0
