datetime,mainclass,subclass,sfilepath,analyst,wavfile1,wavfile2,numarrivals,nummagnitudes,numaefrows,duration
2005-04-01 07:41:46,LV,l,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/04/01-0741-46L.S200504,ric,WAV/MVOE_/2005/04/2005-04-01-0741-46S.MVO___025,-, 4,0, 0,  0.0
2005-04-01 21:12:35,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/04/01-2112-35L.S200504,ric,WAV/MVOE_/2005/04/2005-04-01-2112-35S.MVO___025,-, 0,0, 0,  0.0
2005-04-02 22:18:16,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/04/02-2218-16R.S200504,vab,WAV/MVOE_/2005/04/2005-04-02-2218-16S.MVO___025,-, 0,1, 0,  0.0
2005-04-03 07:40:15,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/04/03-0740-15R.S200504,vab,WAV/MVOE_/2005/04/2005-04-03-0740-15S.MVO___025,-,16,1, 0,  0.0
2005-04-03 11:52:00,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/04/03-1152-00L.S200504,vab,WAV/MVOE_/2005/04/2005-04-03-1152-00S.MVO___025,-, 9,0, 0,  0.0
2005-04-05 02:17:08,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/04/05-0217-08L.S200504,AOM,WAV/MVOE_/2005/04/2005-04-05-0217-08S.MVO___025,-, 0,0, 0,  0.0
2005-04-05 17:26:44,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/04/05-1726-44L.S200504,ric,WAV/MVOE_/2005/04/2005-04-05-1726-44S.MVO___025,-, 0,0, 0,  0.0
2005-04-06 13:10:55,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/04/06-1310-55L.S200504,gil,WAV/MVOE_/2005/04/2005-04-06-1310-55S.MVO___025,-, 0,0, 0,  0.0
2005-04-06 13:46:59,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/04/06-1346-59L.S200504,None,WAV/MVOE_/2005/04/2005-04-06-1346-59S.MVO___025,-, 0,0, 0,  0.0
2005-04-06 13:48:08,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/04/06-1348-08L.S200504,vab,WAV/MVOE_/2005/04/2005-04-06-1348-08S.MVO___025,-, 0,0, 0,  0.0
2005-04-06 15:15:13,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/04/06-1515-13L.S200504,gil,WAV/MVOE_/2005/04/2005-04-06-1515-13S.MVO___025,-, 0,0, 0,  0.0
2005-04-06 15:45:39,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/04/06-1545-39L.S200504,gil,WAV/MVOE_/2005/04/2005-04-06-1545-39S.MVO___025,-, 0,0, 0,  0.0
2005-04-06 22:32:06,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/04/06-2232-06R.S200504,gil,WAV/MVOE_/2005/04/2005-04-06-2232-06S.MVO___025,-, 0,0, 0,  0.0
2005-04-07 08:23:17,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/04/07-0823-17R.S200504,gil,WAV/MVOE_/2005/04/2005-04-07-0823-17S.MVO___025,-, 0,0, 0,  0.0
