datetime,mainclass,subclass,sfilepath,analyst,wavfile1,wavfile2,numarrivals,nummagnitudes,numaefrows,duration
1998-07-01 01:22:31,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/07/01-0122-31L.S199807,lo ,WAV/MVOE_/1998/07/9807-01-0122-31S.MVO_13_1,-, 0,0, 0, 31.0
1998-07-01 02:17:52,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/07/01-0217-52L.S199807,lo ,WAV/MVOE_/1998/07/9807-01-0217-52S.MVO_13_1,-, 0,0, 0,111.0
1998-07-01 05:27:40,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/07/01-0527-40L.S199807,lo ,WAV/MVOE_/1998/07/9807-01-0527-40S.MVO_13_1,-, 0,0, 0, 46.0
1998-07-01 05:30:09,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/07/01-0530-09L.S199807,lo ,WAV/MVOE_/1998/07/9807-01-0530-09S.MVO_13_1,-, 0,0, 0,114.0
1998-07-01 10:00:13,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/07/01-1000-13L.S199807,lo ,WAV/MVOE_/1998/07/9807-01-1000-13S.MVO_13_1,-, 0,0, 0, 79.0
1998-07-01 12:16:19,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/07/01-1216-19L.S199807,lo ,WAV/MVOE_/1998/07/9807-01-1216-19S.MVO_13_1,-, 0,0, 0, 87.0
1998-07-01 12:51:03,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/07/01-1251-03L.S199807,lo ,WAV/MVOE_/1998/07/9807-01-1251-03S.MVO_13_1,-, 0,0, 0, 50.0
1998-07-01 14:38:29,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/07/01-1438-29L.S199807,lo ,WAV/MVOE_/1998/07/9807-01-1438-29S.MVO_13_1,-, 0,0, 0,121.0
1998-07-01 15:20:36,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/07/01-1520-36L.S199807,lo ,WAV/MVOE_/1998/07/9807-01-1520-36S.MVO_13_1,-, 0,0, 0, 28.0
1998-07-01 15:33:29,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/07/01-1533-29L.S199807,lo ,WAV/MVOE_/1998/07/9807-01-1533-29S.MVO_13_1,-, 0,0, 0, 39.0
1998-07-01 15:35:33,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/07/01-1535-33L.S199807,lo ,WAV/MVOE_/1998/07/9807-01-1535-33S.MVO_13_1,-, 0,0, 0, 39.0
1998-07-01 15:36:20,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/07/01-1536-20L.S199807,lo ,WAV/MVOE_/1998/07/9807-01-1536-20S.MVO_13_1,-, 0,0, 0, 26.0
1998-07-01 17:00:25,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/07/01-1700-25L.S199807,lo ,WAV/MVOE_/1998/07/9807-01-1700-25S.MVO_13_1,-, 0,0, 0, 36.0
1998-07-01 20:24:19,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/07/01-2024-19L.S199807,lo ,WAV/MVOE_/1998/07/9807-01-2024-19S.MVO_13_1,-, 0,0, 0, 38.0
1998-07-01 20:30:08,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/07/01-2030-08L.S199807,lo ,WAV/MVOE_/1998/07/9807-01-2030-08S.MVO_13_1,-, 0,0, 0, 67.0
1998-07-01 20:41:03,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/07/01-2041-03L.S199807,lo ,WAV/MVOE_/1998/07/9807-01-2041-03S.MVO_13_1,-, 0,0, 0, 33.0
