2005-05-01 01:49:37,R,None,  16.0917, -61.3972,   0.0, 3.2, ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/01-0149-37R.S200505
2005-05-01 04:12:49,R,None,  17.6659, -61.4499,   7.2, 3.4, ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/01-0412-49R.S200505
2005-05-01 13:04:07,R,None,  14.3700, -60.7580,   4.2, 3.7, ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/01-1304-07R.S200505
2005-05-01 13:44:36,R,None,  16.2124, -61.3886,   0.0, 3.6, ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/01-1344-36R.S200505
2005-05-01 23:58:32,LV,t,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/01-2358-32L.S200505
2005-05-02 17:47:27,R,None,  15.7458, -61.6170,  22.9, 3.9, ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/02-1747-27R.S200505
2005-05-04 05:09:57,R,None,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/04-0509-57R.S200505
2005-05-04 15:01:13,D,None,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/04-1501-13D.S200505
2005-05-05 07:44:53,R,None,  16.7455, -62.1180,   2.2, 4.0, ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/05-0744-53R.S200505
2005-05-05 09:17:02,LV,h,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/05-0917-02L.S200505
2005-05-05 16:19:04,R,None,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/05-1619-04R.S200505
2005-05-05 19:17:26,D,None,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/05-1917-26D.S200505
2005-05-05 23:46:41,D,None,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/05-2346-41D.S200505
2005-05-06 08:39:46,LV,n,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/06-0839-46L.S200505
2005-05-06 08:41:44,LV,n,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/06-0841-44L.S200505
2005-05-06 08:48:07,LV,n,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/06-0848-07L.S200505
2005-05-06 08:49:11,LV,n,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/06-0849-11L.S200505
2005-05-06 08:50:18,LV,n,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/06-0850-18L.S200505
2005-05-06 08:51:06,LV,n,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/06-0851-06L.S200505
2005-05-06 18:18:28,LV,n,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/06-1818-28L.S200505
2005-05-06 18:23:29,LV,n,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/06-1823-29L.S200505
2005-05-06 18:28:31,LV,n,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/06-1828-31L.S200505
2005-05-06 18:30:32,LV,n,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/06-1830-32L.S200505
2005-05-06 18:35:36,LV,n,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/06-1835-36L.S200505
2005-05-06 18:40:40,LV,n,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/06-1840-40L.S200505
2005-05-06 18:45:36,LV,n,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/06-1845-36L.S200505
2005-05-06 18:50:37,LV,n,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/06-1850-37L.S200505
2005-05-06 18:52:32,LV,n,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/06-1852-32L.S200505
2005-05-09 05:33:03,R,None,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/09-0533-03R.S200505
2005-05-09 12:23:17,R,None,  16.8191, -62.2243,   4.1, 4.0, ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/09-1223-17R.S200505
2005-05-10 12:34:56,R,None,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/10-1234-56R.S200505
2005-05-10 18:07:52,LV,t,  16.7175, -62.1816,   0.4, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/10-1807-52L.S200505
2005-05-10 20:59:44,LV,t,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/10-2059-44L.S200505
2005-05-10 21:31:57,LV,t,  16.7122, -62.1795,   0.0, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/10-2131-57L.S200505
2005-05-10 21:45:27,LV,t,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/10-2145-27L.S200505
2005-05-10 21:55:00,LV,t,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/10-2155-00L.S200505
2005-05-10 22:10:52,LV,t,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/10-2210-52L.S200505
2005-05-10 22:25:49,LV,t,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/10-2225-49L.S200505
2005-05-10 22:45:39,R,None,  16.7133, -62.0888,   2.2, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2005/05/10-2245-39R.S200505
