datetime,duration,wavfilepath,sampling_rate,npts,traceNum,traceID,fixedID,quality_factor,snr,highval,lowval
2007-06-02 03:52:32,WAV/MVOE_/2007/06/2007-06-02-0352-32S.MVO___028,  63.000,100,  6300,00,MV.MBBY.--.BHZ,MV.MBBY.--.BHZ,1,12.51,268789.76,21489.02
2007-06-02 03:52:32,WAV/MVOE_/2007/06/2007-06-02-0352-32S.MVO___028,  63.000,100,  6300,01,MV.MBBY.--.BHN,MV.MBBY.--.BHN,1,12.04,269432.75,22373.43
2007-06-02 03:52:32,WAV/MVOE_/2007/06/2007-06-02-0352-32S.MVO___028,  63.000,100,  6300,02,MV.MBBY.--.BHE,MV.MBBY.--.BHE,1,12.34,268690.96,21779.85
2007-06-02 03:52:32,WAV/MVOE_/2007/06/2007-06-02-0352-32S.MVO___028,  63.000,100,  6300,03,MV.MBFL.--.SHZ,MV.MBFL.--.SHZ,1,12.43,266729.81,21461.82
2007-06-02 03:52:32,WAV/MVOE_/2007/06/2007-06-02-0352-32S.MVO___028,  63.000,100,  6300,04,MV.MBFR.--.BHZ,MV.MBFR.--.BHZ,1,5.04,3830.66,760.21
2007-06-02 03:52:32,WAV/MVOE_/2007/06/2007-06-02-0352-32S.MVO___028,  63.000,100,  6300,05,MV.MBFR.--.BHN,MV.MBFR.--.BHN,1,2.13,3810.15,1787.40
2007-06-02 03:52:32,WAV/MVOE_/2007/06/2007-06-02-0352-32S.MVO___028,  63.000,100,  6300,06,MV.MBFR.--.BHE,MV.MBFR.--.BHE,1,1.84,2787.67,1511.92
2007-06-02 03:52:32,WAV/MVOE_/2007/06/2007-06-02-0352-32S.MVO___028,  63.000,100,  6300,07,MV.MBGB.--.BHZ,MV.MBGB.--.BHZ,1,12.39,269770.70,21766.10
2007-06-02 03:52:32,WAV/MVOE_/2007/06/2007-06-02-0352-32S.MVO___028,  63.000,100,  6300,08,MV.MBGB.--.BHN,MV.MBGB.--.BHN,1,12.43,270465.99,21765.39
2007-06-02 03:52:32,WAV/MVOE_/2007/06/2007-06-02-0352-32S.MVO___028,  63.000,100,  6300,09,MV.MBGB.--.BHE,MV.MBGB.--.BHE,1,12.38,270974.28,21894.09
2007-06-02 03:52:32,WAV/MVOE_/2007/06/2007-06-02-0352-32S.MVO___028,  63.000,100,  6300,10,MV.MBGH.--.PH2,MV.MBGH.--.PH2,1,6.56,2627.55,400.68
2007-06-02 03:52:32,WAV/MVOE_/2007/06/2007-06-02-0352-32S.MVO___028,  63.000,100,  6300,11,MV.MBGH.--.PH1,MV.MBGH.--.PH1,1,12.42,407172.71,32773.57
2007-06-02 03:52:32,WAV/MVOE_/2007/06/2007-06-02-0352-32S.MVO___028,  63.000,100,  6300,12,MV.MBGH.--.BHZ,MV.MBGH.--.BHZ,1,2.87,5283.16,1843.14
2007-06-02 03:52:32,WAV/MVOE_/2007/06/2007-06-02-0352-32S.MVO___028,  63.000,100,  6300,13,MV.MBGH.--.BHN,MV.MBGH.--.BHN,1,1.73,5322.09,3073.80
2007-06-02 03:52:32,WAV/MVOE_/2007/06/2007-06-02-0352-32S.MVO___028,  63.000,100,  6300,14,MV.MBGH.--.BHE,MV.MBGH.--.BHE,1,3.12,7710.45,2470.16
