datetime,mainclass,subclass,sfilepath,analyst,wavfile1,wavfile2,numarrivals,nummagnitudes,numaefrows,duration
2004-05-01 22:07:01,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/05/01-2207-01L.S200405,vab,WAV/MVOE_/2004/05/2004-05-01-2207-01S.MVO___014,-, 0,0, 0,  0.0
2004-05-03 02:02:43,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/05/03-0202-43L.S200405,vab,WAV/MVOE_/2004/05/2004-05-03-0202-43S.MVO___014,WAV/MVOE_/2004/05/2004-05-03-0202-52S.SPN___009, 0,0, 0,  0.0
2004-05-07 00:34:58,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/05/07-0034-58L.S200405,vab,WAV/MVOE_/2004/05/2004-05-07-0034-58S.MVO___014,-, 0,0, 0,  0.0
2004-05-07 02:58:41,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/05/07-0258-41L.S200405,vab,WAV/MVOE_/2004/05/2004-05-07-0258-41S.MVO___014,-, 0,0, 0,  0.0
2004-05-07 17:22:39,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/05/07-1722-39L.S200405,vab,WAV/MVOE_/2004/05/2004-05-07-1722-39S.MVO___014,-, 0,0, 0,  0.0
2004-05-07 21:38:28,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/05/07-2138-28L.S200405,vab,WAV/MVOE_/2004/05/2004-05-07-2138-28S.MVO___014,-, 0,0, 0,  0.0
2004-05-08 19:45:53,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/05/08-1945-53L.S200405,vab,WAV/MVOE_/2004/05/2004-05-08-1945-53S.SPN___009,-, 0,0, 0,  0.0
2004-05-09 10:06:25,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/05/09-1006-25R.S200405,vab,WAV/MVOE_/2004/05/2004-05-09-1006-25S.SPN___009,-, 3,0, 0,  0.0
2004-05-09 10:11:17,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/05/09-1011-17R.S200405,vab,WAV/MVOE_/2004/05/2004-05-09-1011-17S.SPN___009,-, 0,0, 0,  0.0
2004-05-09 11:28:58,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/05/09-1128-58L.S200405,vab,WAV/MVOE_/2004/05/2004-05-09-1128-58S.SPN___009,-, 0,0, 0,  0.0
2004-05-09 20:29:07,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/05/09-2029-07R.S200405,vab,WAV/MVOE_/2004/05/2004-05-09-2029-07S.SPN___009,-, 3,0, 0,  0.0
2004-05-11 06:14:30,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/05/11-0614-30R.S200405,VAB,WAV/MVOE_/2004/05/2004-05-11-0614-30S.SPN___009,-, 3,1, 0,  0.0
2004-05-11 08:30:20,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/05/11-0830-20R.S200405,VAB,WAV/MVOE_/2004/05/2004-05-11-0830-20S.SPN___009,-, 3,1, 0,  0.0
2004-05-13 07:27:09,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/05/13-0727-09R.S200405,vab,WAV/MVOE_/2004/05/2004-05-13-0727-09S.SPN___009,-, 0,0, 0,  0.0
2004-05-13 12:52:06,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/05/13-1252-06R.S200405,vab,WAV/MVOE_/2004/05/2004-05-13-1252-06S.MVO___014,WAV/MVOE_/2004/05/2004-05-13-1252-14S.SPN___009, 0,0, 0,  0.0
2004-05-13 16:32:09,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/05/13-1632-09L.S200405,vab,WAV/MVOE_/2004/05/2004-05-13-1632-09S.MVO___014,-, 0,0, 0,  0.0
2004-05-13 16:34:11,LV,n,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/05/13-1634-11L.S200405,vab,WAV/MVOE_/2004/05/2004-05-13-1634-11S.MVO___011,-, 0,0, 0,  0.0
