2004-11-01 00:51:11,LV,t,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/11/01-0051-11L.S200411
2004-11-01 01:42:18,LV,t,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/11/01-0142-18L.S200411
2004-11-01 03:18:25,LV,t,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/11/01-0318-25L.S200411
2004-11-01 03:44:47,LV,t,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/11/01-0344-47L.S200411
2004-11-01 07:08:03,LV,t,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/11/01-0708-03L.S200411
2004-11-01 07:41:20,LV,h,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/11/01-0741-20L.S200411
2004-11-01 09:32:22,LV,h,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/11/01-0932-22L.S200411
2004-11-01 12:20:49,R,None,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/11/01-1220-49R.S200411
2004-11-01 12:44:37,LV,h,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/11/01-1244-37L.S200411
2004-11-01 14:19:07,LV,n,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/11/01-1419-07L.S200411
2004-11-01 15:03:29,LV,t,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/11/01-1503-29L.S200411
2004-11-01 15:27:05,LV,t,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/11/01-1527-05L.S200411
2004-11-01 15:53:03,LV,t,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/11/01-1553-03L.S200411
2004-11-01 16:00:08,LV,t,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/11/01-1600-08L.S200411
2004-11-01 16:17:01,LV,n,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/11/01-1617-01L.S200411
2004-11-01 16:35:21,LV,t,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/11/01-1635-21L.S200411
2004-11-01 16:40:43,LV,t,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2004/11/01-1640-43L.S200411
