datetime,mainclass,subclass,sfilepath,analyst,wavfile1,wavfile2,numarrivals,nummagnitudes,numaefrows,duration
1997-11-01 00:00:49,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1997/11/01-0000-49L.S199711,lo ,WAV/MVOE_/1997/11/9711-01-0000-49S.MVO_18_1,-, 0,0, 0,  0.0
1997-11-01 00:05:23,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1997/11/01-0005-23L.S199711,lo ,WAV/MVOE_/1997/11/9711-01-0005-23S.MVO_18_1,-, 0,0, 0,  0.0
1997-11-01 00:05:58,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1997/11/01-0005-58L.S199711,lo ,WAV/MVOE_/1997/11/9711-01-0005-58S.MVO_18_1,-, 0,0, 0,  0.0
1997-11-01 00:07:53,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1997/11/01-0007-53L.S199711,lo ,WAV/MVOE_/1997/11/9711-01-0007-53S.MVO_18_1,-, 0,0, 0,  0.0
1997-11-01 00:08:33,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1997/11/01-0008-33L.S199711,lo ,WAV/MVOE_/1997/11/9711-01-0008-33S.MVO_18_1,-, 0,0, 0,  0.0
1997-11-01 00:11:14,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1997/11/01-0011-14L.S199711,lo ,WAV/MVOE_/1997/11/9711-01-0011-14S.MVO_18_1,-, 0,0, 0,  0.0
1997-11-01 00:15:40,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1997/11/01-0015-40L.S199711,lo ,WAV/MVOE_/1997/11/9711-01-0015-40S.MVO_18_1,-, 0,0, 0,  0.0
1997-11-01 00:19:21,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1997/11/01-0019-21L.S199711,lo ,WAV/MVOE_/1997/11/9711-01-0019-21S.MVO_18_1,-, 0,0, 0,  0.0
1997-11-01 00:19:50,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1997/11/01-0019-50L.S199711,lo ,WAV/MVOE_/1997/11/9711-01-0019-50S.MVO_18_1,-, 0,0, 0,  0.0
1997-11-01 00:21:01,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1997/11/01-0021-01L.S199711,lo ,WAV/MVOE_/1997/11/9711-01-0021-01S.MVO_18_1,-, 0,0, 0,  0.0
1997-11-01 00:24:44,LV,h,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1997/11/01-0024-44L.S199711,lo ,WAV/MVOE_/1997/11/9711-01-0024-44S.MVO_18_1,-, 0,0, 0,  0.0
