datetime,duration,wavfilepath,sampling_rate,npts,traceNum,traceID,fixedID,quality_factor,snr,highval,lowval
2001-11-15 08:54:38.657000,WAV/MVOE_/2001/11/2001-11-15-0854-38S.SPN___011,  60.000,100,  6000,00,MV.MGHZ.--.SHZ,MV.MGHZ.--.SHZ,1,2.13,220.77,103.75
2001-11-15 08:54:38.657000,WAV/MVOE_/2001/11/2001-11-15-0854-38S.SPN___011,  60.000,100,  6000,01,MV.MJHL.--.SHZ,MV.MJHL.--.SHZ,1,1.99,43.91,22.12
2001-11-15 08:54:38.657000,WAV/MVOE_/2001/11/2001-11-15-0854-38S.SPN___011,  60.000,100,  6000,02,MV.MLYT.--.SHZ,MV.MLYT.--.SHZ,1,2.46,138.18,56.20
2001-11-15 08:54:38.657000,WAV/MVOE_/2001/11/2001-11-15-0854-38S.SPN___011,  60.000,100,  6000,03,MV.MJHL.--.SHZ,MV.MJHL.--.SHZ,1,2.34,463.82,197.95
2001-11-15 08:54:38.657000,WAV/MVOE_/2001/11/2001-11-15-0854-38S.SPN___011,  60.000,100,  6000,04,MV.MRYT.--.SHZ,MV.MRYT.--.SHZ,1,1.75,355.11,203.39
2001-11-15 08:54:38.657000,WAV/MVOE_/2001/11/2001-11-15-0854-38S.SPN___011,  60.000,100,  6000,05,MV.MLGT.--.SHZ,MV.MLGT.--.SHZ,1,2.06,417.73,202.56
2001-11-15 08:54:38.657000,WAV/MVOE_/2001/11/2001-11-15-0854-38S.SPN___011,  60.000,100,  6000,06,MV.MLGL.--.SHZ,MV.MLGL.--.SHZ,1,1.83,138.95,75.75
2001-11-15 08:54:38.657000,WAV/MVOE_/2001/11/2001-11-15-0854-38S.SPN___011,  60.000,100,  6000,07,MV.MWHZ.--.SHZ,MV.MWHZ.--.SHZ,1,2.07,103.28,49.84
2001-11-15 08:54:38.657000,WAV/MVOE_/2001/11/2001-11-15-0854-38S.SPN___011,  60.000,100,  6000,08,MV.MWHE.--.SHE,MV.MWHE.--.SHE,1,1.91,298.05,156.39
2001-11-15 08:54:38.657000,WAV/MVOE_/2001/11/2001-11-15-0854-38S.SPN___011,  60.000,100,  6000,09,MV.MWHN.--.SHN,MV.MWHN.--.SHN,1,2.87,375.63,130.79
2001-11-15 08:54:38.657000,WAV/MVOE_/2001/11/2001-11-15-0854-38S.SPN___011,  60.000,100,  6000,10,MV.MNEV.--.SHZ,MV.MNEV.--.SHZ,1,2.24,141.93,63.38
2001-11-18 00:28:56,WAV/MVOE_/2001/11/2001-11-18-0028-56S.MVO___015,  61.000, 75,  4575,00,.MBBY.Z.SH,.MBBY.Z.SH,0,-1.00,-1.00,-1.00
2001-11-18 00:28:56,WAV/MVOE_/2001/11/2001-11-18-0028-56S.MVO___015,  61.000, 75,  4575,01,MV.MBGB.--.BHZ,MV.MBGB.--.BHZ,1,1.85,755.74,407.64
2001-11-18 00:28:56,WAV/MVOE_/2001/11/2001-11-18-0028-56S.MVO___015,  61.000, 75,  4575,02,MV.MBGB.--.BHN,MV.MBGB.--.BHN,1,1.69,1454.97,859.32
2001-11-18 00:28:56,WAV/MVOE_/2001/11/2001-11-18-0028-56S.MVO___015,  61.000, 75,  4575,03,MV.MBGB.--.BHE,MV.MBGB.--.BHE,1,1.64,2131.88,1303.81
2001-11-18 00:28:56,WAV/MVOE_/2001/11/2001-11-18-0028-56S.MVO___015,  61.000, 75,  4575,04,MV.MBGH.--.BHZ,MV.MBGH.--.BHZ,1,1.76,1196.88,680.61
2001-11-18 00:28:56,WAV/MVOE_/2001/11/2001-11-18-0028-56S.MVO___015,  61.000, 75,  4575,05,MV.MBGH.--.BHN,MV.MBGH.--.BHN,1,2.06,4624.78,2244.08
2001-11-18 00:28:56,WAV/MVOE_/2001/11/2001-11-18-0028-56S.MVO___015,  61.000, 75,  4575,06,MV.MBGH.--.BHE,MV.MBGH.--.BHE,1,2.28,3800.66,1669.74
2001-11-18 00:28:56,WAV/MVOE_/2001/11/2001-11-18-0028-56S.MVO___015,  61.000, 75,  4575,07,MV.MBLG.--.SHZ,MV.MBLG.--.SHZ,1,1.88,2878.07,1528.62
2001-11-18 00:28:56,WAV/MVOE_/2001/11/2001-11-18-0028-56S.MVO___015,  61.000, 75,  4575,08,MV.MBLG.--.BDF,MV.MBLG.--.BDF,1,1.58,91.03,57.80
2001-11-18 00:28:56,WAV/MVOE_/2001/11/2001-11-18-0028-56S.MVO___015,  61.000, 75,  4575,09,MV.MBMH.--.SHZ,MV.MBMH.--.SHZ,1,1.75,162.54,92.79
2001-11-18 00:28:56,WAV/MVOE_/2001/11/2001-11-18-0028-56S.MVO___015,  61.000, 75,  4575,10,MV.MBRY.--.BHZ,MV.MBRY.--.BHZ,1,1.80,1430.16,795.00
2001-11-18 00:28:56,WAV/MVOE_/2001/11/2001-11-18-0028-56S.MVO___015,  61.000, 75,  4575,11,MV.MBRY.--.BHN,MV.MBRY.--.BHN,1,1.52,6798.57,4476.38
2001-11-18 00:28:56,WAV/MVOE_/2001/11/2001-11-18-0028-56S.MVO___015,  61.000, 75,  4575,12,MV.MBRY.--.BHE,MV.MBRY.--.BHE,1,3.42,6844.53,2002.50
2001-11-18 00:28:56,WAV/MVOE_/2001/11/2001-11-18-0028-56S.MVO___015,  61.000, 75,  4575,13,MV.MBSS.--.SHZ,MV.MBSS.--.SHZ,1,1.98,824.53,417.43
2001-11-18 00:28:56,WAV/MVOE_/2001/11/2001-11-18-0028-56S.MVO___015,  61.000, 75,  4575,14,MV.MBWH.--.SHZ,MV.MBWH.--.SHZ,1,1.74,737.28,423.33
2001-11-18 00:47:18.645000,WAV/MVOE_/2001/11/2001-11-18-0047-18S.SPN___011,  39.000,100,  3900,00,MV.MGHZ.--.SHZ,MV.MGHZ.--.SHZ,1,1.75,69.24,39.67
2001-11-18 00:47:18.645000,WAV/MVOE_/2001/11/2001-11-18-0047-18S.SPN___011,  39.000,100,  3900,01,MV.MJHL.--.SHZ,MV.MJHL.--.SHZ,1,2.29,43.66,19.03
2001-11-18 00:47:18.645000,WAV/MVOE_/2001/11/2001-11-18-0047-18S.SPN___011,  39.000,100,  3900,02,MV.MLYT.--.SHZ,MV.MLYT.--.SHZ,1,2.13,96.95,45.53
2001-11-18 00:47:18.645000,WAV/MVOE_/2001/11/2001-11-18-0047-18S.SPN___011,  39.000,100,  3900,03,MV.MJHL.--.SHZ,MV.MJHL.--.SHZ,1,1.66,79.45,47.84
2001-11-18 00:47:18.645000,WAV/MVOE_/2001/11/2001-11-18-0047-18S.SPN___011,  39.000,100,  3900,04,MV.MRYT.--.SHZ,MV.MRYT.--.SHZ,1,1.53,209.18,136.98
2001-11-18 00:47:18.645000,WAV/MVOE_/2001/11/2001-11-18-0047-18S.SPN___011,  39.000,100,  3900,05,MV.MLGT.--.SHZ,MV.MLGT.--.SHZ,1,2.11,654.04,310.10
2001-11-18 00:47:18.645000,WAV/MVOE_/2001/11/2001-11-18-0047-18S.SPN___011,  39.000,100,  3900,06,MV.MLGL.--.SHZ,MV.MLGL.--.SHZ,1,1.67,104.79,62.70
2001-11-18 00:47:18.645000,WAV/MVOE_/2001/11/2001-11-18-0047-18S.SPN___011,  39.000,100,  3900,07,MV.MWHZ.--.SHZ,MV.MWHZ.--.SHZ,1,1.57,52.91,33.74
2001-11-18 00:47:18.645000,WAV/MVOE_/2001/11/2001-11-18-0047-18S.SPN___011,  39.000,100,  3900,08,MV.MWHE.--.SHE,MV.MWHE.--.SHE,1,1.47,173.21,117.84
2001-11-18 00:47:18.645000,WAV/MVOE_/2001/11/2001-11-18-0047-18S.SPN___011,  39.000,100,  3900,09,MV.MWHN.--.SHN,MV.MWHN.--.SHN,1,2.24,230.37,102.64
2001-11-18 00:47:18.645000,WAV/MVOE_/2001/11/2001-11-18-0047-18S.SPN___011,  39.000,100,  3900,10,MV.MNEV.--.SHZ,MV.MNEV.--.SHZ,1,4.14,148.24,35.83
