2007-04-01 01:33:49,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/04/01-0133-49L.S200704
2007-04-01 04:13:12,LV,e,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/04/01-0413-12L.S200704
2007-04-01 10:30:38,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/04/01-1030-38L.S200704
2007-04-02 05:01:23,LV,e,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/04/02-0501-23L.S200704
2007-04-02 10:30:28,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/04/02-1030-28L.S200704
2007-04-02 10:35:59,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/04/02-1035-59L.S200704
2007-04-02 19:54:56,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/04/02-1954-56L.S200704
2007-04-02 23:48:24,LV,t,  16.7132, -62.1789,   0.6, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/04/02-2348-24L.S200704
2007-04-02 23:48:53,LV,t,  16.7134, -62.1807,   0.7, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/04/02-2348-53L.S200704
2007-04-02 23:49:11,LV,t,  16.7134, -62.1798,   1.3, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/04/02-2349-11L.S200704
2007-04-02 23:51:33,LV,t,  16.7122, -62.1786,   2.0, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/04/02-2351-33L.S200704
2007-04-02 23:54:40,LV,t,  16.7135, -62.1798,   0.1, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/04/02-2354-40L.S200704
2007-04-02 23:57:12,LV,t,  16.7129, -62.1791,   0.3, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/04/02-2357-12L.S200704
2007-04-02 23:57:39,LV,t,  16.7143, -62.1789,   0.4, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/04/02-2357-39L.S200704
2007-04-03 00:01:07,LV,t,  16.7135, -62.1796,   0.5, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/04/03-0001-07L.S200704
2007-04-03 00:08:50,LV,t,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/04/03-0008-50L.S200704
2007-04-03 00:10:59,LV,t,  16.7130, -62.1789,   1.4, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/04/03-0010-59L.S200704
2007-04-03 07:21:52,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/04/03-0721-52L.S200704
2007-04-04 00:18:01,R,None,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/04/04-0018-01R.S200704
