datetime,mainclass,subclass,sfilepath,analyst,wavfile1,wavfile2,numarrivals,nummagnitudes,numaefrows,duration
2007-08-02 03:34:38,D,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/08/02-0334-38D.S200708,vab,WAV/MVOE_/2007/08/2007-08-02-0334-38S.MVO___028,-, 0,0, 0,  0.0
2007-08-03 04:08:00,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/08/03-0408-00L.S200708,vab,WAV/MVOE_/2007/08/2007-08-03-0408-00S.MVO___028,-, 0,0, 0, 41.0
2007-08-03 05:52:36,LV,e,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/08/03-0552-36L.S200708,vab,WAV/MVOE_/2007/08/2007-08-03-0552-36S.MVO___028,-, 0,0, 0, 84.0
2007-08-03 08:07:23,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/08/03-0807-23L.S200708,vab,WAV/MVOE_/2007/08/2007-08-03-0807-23S.MVO___028,-,14,0, 0, 46.0
2007-08-04 15:47:27,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/08/04-1547-27R.S200708,bjb,WAV/MVOE_/2007/08/2007-08-04-1547-27S.MVO___028,-,20,1, 0,  0.0
2007-08-05 08:35:33,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/08/05-0835-33L.S200708,vab,WAV/MVOE_/2007/08/2007-08-05-0835-33S.MVO___028,-, 0,0, 0, 61.0
2007-08-05 08:43:33,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/08/05-0843-33L.S200708,vab,WAV/MVOE_/2007/08/2007-08-05-0843-33S.MVO___028,-, 0,0, 0, 43.0
2007-08-05 11:47:03,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/08/05-1147-03L.S200708,vab,WAV/MVOE_/2007/08/2007-08-05-1147-03S.MVO___028,-,11,0, 0, 46.0
2007-08-05 18:32:21,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/08/05-1832-21L.S200708,vab,WAV/MVOE_/2007/08/2007-08-05-1832-21S.MVO___028,-, 0,0, 0, 70.0
2007-08-06 12:05:28,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/08/06-1205-28R.S200708,bjb,WAV/MVOE_/2007/08/2007-08-06-1205-28S.MVO___028,-, 0,1, 0,  0.0
2007-08-06 21:59:32,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/08/06-2159-32L.S200708,vab,WAV/MVOE_/2007/08/2007-08-06-2159-32S.MVO___028,-, 0,0, 0, 38.0
2007-08-07 00:29:40,LV,t,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/08/07-0029-40L.S200708,vab,WAV/MVOE_/2007/08/2007-08-07-0029-40S.MVO___028,-,13,0, 0, 45.0
2007-08-07 12:51:14,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/08/07-1251-14L.S200708,vab,WAV/MVOE_/2007/08/2007-08-07-1251-14S.MVO___028,-, 0,0, 0, 46.0
2007-08-09 06:24:10,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/08/09-0624-10R.S200708,vab,WAV/MVOE_/2007/08/2007-08-09-0624-10S.MVO___028,-, 0,1, 0,  0.0
2007-08-09 12:27:49,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/08/09-1227-49R.S200708,vab,WAV/MVOE_/2007/08/2007-08-09-1227-49S.MVO___028,-, 0,0, 0,  0.0
2007-08-09 18:25:56,R,_,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/08/09-1825-56R.S200708,vab,WAV/MVOE_/2007/08/2007-08-09-1825-56S.MVO___028,-, 0,0, 0,  0.0
