datetime,duration,wavfilepath,sampling_rate,npts,traceNum,traceID,fixedID,quality_factor,snr,highval,lowval
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,00,MV.MBBY.--.BHZ,MV.MBBY.--.BHZ,1,26.47,261074.85,9864.39
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,01,MV.MBBY.--.BHN,MV.MBBY.--.BHN,1,26.66,262243.84,9836.19
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,02,MV.MBBY.--.BHE,MV.MBBY.--.BHE,1,26.71,261372.07,9786.13
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,03,MV.MBFL.--.SHZ,MV.MBFL.--.SHZ,1,26.36,259384.16,9839.25
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,04,MV.MBFR.--.BHZ,MV.MBFR.--.BHZ,1,2.04,5980.54,2935.52
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,05,MV.MBFR.--.BHN,MV.MBFR.--.BHN,1,1.96,15865.45,8115.08
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,06,MV.MBFR.--.BHE,MV.MBFR.--.BHE,1,2.11,14341.44,6785.26
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,07,MV.MBGB.--.BHZ,MV.MBGB.--.BHZ,1,26.17,262332.84,10026.04
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,08,MV.MBGB.--.BHN,MV.MBGB.--.BHN,1,26.57,262759.93,9890.89
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,09,MV.MBGB.--.BHE,MV.MBGB.--.BHE,1,26.45,263227.88,9952.22
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,10,MV.MBGH.--.PH2,MV.MBGH.--.PH2,1,16.93,2295.52,135.61
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,11,MV.MBGH.--.PH1,MV.MBGH.--.PH1,1,26.39,394258.63,14937.66
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,12,MV.MBGH.--.BHZ,MV.MBGH.--.BHZ,1,1.78,13312.37,7468.91
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,13,MV.MBGH.--.BHN,MV.MBGH.--.BHN,1,2.03,26846.35,13196.66
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,14,MV.MBGH.--.BHE,MV.MBGH.--.BHE,1,1.96,23994.79,12253.05
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,15,MV.MBHA.--.BHZ,MV.MBHA.--.BHZ,1,24.79,262573.43,10594.01
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,16,MV.MBHA.--.BHN,MV.MBHA.--.BHN,1,22.80,261658.47,11475.45
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,17,MV.MBHA.--.BHE,MV.MBHA.--.BHE,1,24.98,261774.18,10478.96
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,18,MV.MBLG.--.BHZ,MV.MBLG.--.BHZ,1,2.29,17116.50,7488.42
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,19,MV.MBLG.--.BHN,MV.MBLG.--.BHN,1,1.73,20390.56,11764.54
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,20,MV.MBLG.--.BHE,MV.MBLG.--.BHE,1,1.99,11414.55,5738.10
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,21,MV.MBRV.--.SHZ,MV.MBRV.--.SHZ,1,4.95,1655.33,334.70
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,22,MV.MBRY.--.BHZ,MV.MBRY.--.BHZ,1,2.23,20188.88,9044.59
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,23,MV.MBRY.--.BHN,MV.MBRY.--.BHN,1,1.81,51851.02,28597.14
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,24,MV.MBRY.--.BHE,MV.MBRY.--.BHE,1,2.52,55148.40,21844.31
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,25,MV.MBWH.--.BHZ,MV.MBWH.--.BHZ,1,3.82,3172.59,830.80
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,26,MV.MBWH.--.BHN,MV.MBWH.--.BHN,1,2.24,3993.69,1782.00
2007-12-01 01:29:49,WAV/MVOE_/2007/12/2007-12-01-0129-49S.MVO___028,  90.000,100,  9000,27,MV.MBWH.--.BHE,MV.MBWH.--.BHE,1,2.21,5188.29,2346.36
