2007-10-01 15:12:09,R,None,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/01-1512-09R.S200710
2007-10-02 18:12:05,D,None,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/02-1812-05D.S200710
2007-10-03 20:13:33,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/03-2013-33L.S200710
2007-10-04 02:38:38,LV,e,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/04-0238-38L.S200710
2007-10-04 09:01:45,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/04-0901-45L.S200710
2007-10-04 14:39:41,R,None,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/04-1439-41R.S200710
2007-10-05 00:14:55,R,None,  16.8509, -61.3703,  15.0, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/05-0014-55R.S200710
2007-10-05 06:03:13,LV,t,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/05-0603-13L.S200710
2007-10-05 07:35:32,D,None,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/05-0735-32D.S200710
2007-10-05 07:37:16,D,None,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/05-0737-16D.S200710
2007-10-06 10:56:41,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/06-1056-41L.S200710
2007-10-06 14:57:06,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/06-1457-06L.S200710
2007-10-07 04:00:11,R,None,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/07-0400-11R.S200710
2007-10-07 04:36:12,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/07-0436-12L.S200710
2007-10-08 04:13:55,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/08-0413-55L.S200710
2007-10-08 06:30:41,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/08-0630-41L.S200710
2007-10-08 14:46:31,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/08-1446-31L.S200710
2007-10-08 19:13:47,R,None,  15.8530, -60.7840,  17.0, 3.4, ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/08-1913-47R.S200710
2007-10-09 04:52:14,R,None,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/09-0452-14R.S200710
2007-10-09 09:24:16,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/09-0924-16L.S200710
2007-10-09 15:22:56,D,None,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/09-1522-56D.S200710
2007-10-09 21:50:57,R,None,  17.7220, -61.3627,   5.0, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/09-2150-57R.S200710
2007-10-10 10:04:47,R,None,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/10-1004-47R.S200710
2007-10-10 22:39:03,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/10-2239-03L.S200710
2007-10-10 23:48:48,R,None,  17.3047, -61.3867,   0.0, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/10-2348-48R.S200710
2007-10-11 01:30:13,R,None,  15.8430, -61.1020,  10.0, 3.4, ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/11-0130-13R.S200710
2007-10-12 00:44:02,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/12-0044-02L.S200710
2007-10-12 09:54:59,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/12-0954-59L.S200710
2007-10-12 18:54:40,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/12-1854-40L.S200710
2007-10-13 18:08:11,D,None,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/13-1808-11D.S200710
2007-10-15 04:25:02,LV,t,  16.7048, -62.1709,   2.6, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/15-0425-02L.S200710
2007-10-16 05:37:27,LV,t,  16.7176, -62.1745,   2.4, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2007/10/16-0537-27L.S200710
