datetime,mainclass,subclass,sfilepath,analyst,wavfile1,wavfile2,numarrivals,nummagnitudes,numaefrows,duration
1997-04-01 00:24:50,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1997/04/01-0024-50L.S199704,lo ,WAV/MVOE_/1997/04/9704-01-0024-50S.MVO_18_1,-, 0,0, 0,121.0
1997-04-01 00:29:33,LV,l,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1997/04/01-0029-33L.S199704,lo ,WAV/MVOE_/1997/04/9704-01-0029-33S.MVO_18_1,-, 0,0, 0, 33.0
1997-04-01 00:38:59,LV,e,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1997/04/01-0038-59L.S199704,lo ,WAV/MVOE_/1997/04/9704-01-0038-59S.MVO_18_1,-, 0,0, 0,121.0
1997-04-01 00:41:39,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1997/04/01-0041-39L.S199704,lo ,WAV/MVOE_/1997/04/9704-01-0041-39S.MVO_18_1,-, 0,0, 0,104.0
1997-04-01 01:06:33,LV,l,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1997/04/01-0106-33L.S199704,lo ,WAV/MVOE_/1997/04/9704-01-0106-33S.MVO_18_1,-, 0,0, 0, 41.0
1997-04-01 01:16:16,LV,l,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1997/04/01-0116-16L.S199704,lo ,WAV/MVOE_/1997/04/9704-01-0116-16S.MVO_18_1,-, 0,0, 0, 37.0
1997-04-01 01:18:13,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1997/04/01-0118-13L.S199704,lo ,WAV/MVOE_/1997/04/9704-01-0118-13S.MVO_18_1,-, 0,0, 0, 83.0
1997-04-01 01:25:08,LV,l,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1997/04/01-0125-08L.S199704,lo ,WAV/MVOE_/1997/04/9704-01-0125-08S.MVO_18_1,-, 0,0, 0, 32.0
1997-04-01 01:35:15,LV,l,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1997/04/01-0135-15L.S199704,lo ,WAV/MVOE_/1997/04/9704-01-0135-15S.MVO_18_1,-, 0,0, 0, 38.0
1997-04-01 01:48:36,LV,e,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1997/04/01-0148-36L.S199704,lo ,WAV/MVOE_/1997/04/9704-01-0148-36S.MVO_18_1,-, 0,0, 0, 67.0
1997-04-01 01:58:25,LV,e,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1997/04/01-0158-25L.S199704,lo ,WAV/MVOE_/1997/04/9704-01-0158-25S.MVO_18_1,-, 0,0, 0,121.0
1997-04-01 02:22:33,LV,l,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1997/04/01-0222-33L.S199704,lo ,WAV/MVOE_/1997/04/9704-01-0222-33S.MVO_18_1,-, 0,0, 0, 31.0
