datetime,mainclass,subclass,sfilepath,analyst,wavfile1,wavfile2,numarrivals,nummagnitudes,numaefrows,duration
2002-10-01 00:05:06,LV,l,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2002/10/01-0005-06L.S200210,vab,WAV/MVOE_/2002/10/2002-10-01-0005-06S.SPN___011,-, 0,0, 0,  0.0
2002-10-01 00:10:09,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2002/10/01-0010-09L.S200210,vab,WAV/MVOE_/2002/10/2002-10-01-0010-09S.MVO___014,WAV/MVOE_/2002/10/2002-10-01-0010-16S.SPN___011, 0,0, 0,  0.0
2002-10-01 00:19:36,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2002/10/01-0019-36L.S200210,vab,WAV/MVOE_/2002/10/2002-10-01-0019-36S.SPN___011,-, 0,0, 0,  0.0
2002-10-01 00:21:13,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2002/10/01-0021-13L.S200210,vab,WAV/MVOE_/2002/10/2002-10-01-0021-13S.MVO___014,-, 0,0, 0,  0.0
2002-10-01 00:39:00,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2002/10/01-0039-00L.S200210,vab,WAV/MVOE_/2002/10/2002-10-01-0039-00S.SPN___011,WAV/MVOE_/2002/10/2002-10-01-0039-14S.MVO___014, 0,0, 0,  0.0
2002-10-01 00:39:58,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2002/10/01-0039-58L.S200210,vab,WAV/MVOE_/2002/10/2002-10-01-0039-58S.SPN___011,-, 0,0, 0,  0.0
2002-10-01 00:53:13,LV,l,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2002/10/01-0053-13L.S200210,vab,WAV/MVOE_/2002/10/2002-10-01-0053-13S.MVO___014,WAV/MVOE_/2002/10/2002-10-01-0053-20S.SPN___011, 0,0, 0,  0.0
2002-10-01 00:54:00,LV,l,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2002/10/01-0054-00L.S200210,vab,WAV/MVOE_/2002/10/2002-10-01-0054-00S.SPN___011,-, 0,0, 0,  0.0
2002-10-01 01:13:49,LV,l,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2002/10/01-0113-49L.S200210,vab,WAV/MVOE_/2002/10/2002-10-01-0113-49S.SPN___011,-, 0,0, 0,  0.0
2002-10-01 01:25:20,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2002/10/01-0125-20L.S200210,vab,WAV/MVOE_/2002/10/2002-10-01-0125-20S.MVO___014,WAV/MVOE_/2002/10/2002-10-01-0125-27S.SPN___011, 0,0, 0,  0.0
2002-10-01 01:37:10,LV,l,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2002/10/01-0137-10L.S200210,vab,WAV/MVOE_/2002/10/2002-10-01-0137-10S.MVO___014,WAV/MVOE_/2002/10/2002-10-01-0137-19S.SPN___011, 0,0, 0,  0.0
2002-10-01 01:51:22,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2002/10/01-0151-22L.S200210,vab,WAV/MVOE_/2002/10/2002-10-01-0151-22S.MVO___014,-, 0,0, 0,  0.0
2002-10-01 02:03:30,LV,l,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2002/10/01-0203-30L.S200210,vab,WAV/MVOE_/2002/10/2002-10-01-0203-30S.MVO___014,WAV/MVOE_/2002/10/2002-10-01-0203-40S.SPN___011, 0,0, 0,  0.0
2002-10-01 02:09:32,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2002/10/01-0209-32L.S200210,vab,WAV/MVOE_/2002/10/2002-10-01-0209-32S.MVO___014,WAV/MVOE_/2002/10/2002-10-01-0209-40S.SPN___011, 0,0, 0,  0.0
2002-10-01 02:10:59,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2002/10/01-0210-59L.S200210,vab,WAV/MVOE_/2002/10/2002-10-01-0210-59S.SPN___011,-, 0,0, 0,  0.0
2002-10-01 02:15:39,LV,l,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2002/10/01-0215-39L.S200210,vab,WAV/MVOE_/2002/10/2002-10-01-0215-39S.MVO___014,WAV/MVOE_/2002/10/2002-10-01-0215-43S.SPN___011, 0,0, 0,  0.0
2002-10-01 02:41:22,LV,l,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2002/10/01-0241-22L.S200210,vab,WAV/MVOE_/2002/10/2002-10-01-0241-22S.MVO___014,WAV/MVOE_/2002/10/2002-10-01-0241-27S.SPN___011, 0,0, 0,  0.0
2002-10-01 03:01:47,LV,l,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2002/10/01-0301-47L.S200210,vab,WAV/MVOE_/2002/10/2002-10-01-0301-47S.SPN___011,-, 0,0, 0,  0.0
2002-10-01 03:15:56,LV,r,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2002/10/01-0315-56L.S200210,vab,WAV/MVOE_/2002/10/2002-10-01-0315-56S.SPN___011,-, 0,0, 0,  0.0
2002-10-01 03:18:17,LV,l,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2002/10/01-0318-17L.S200210,vab,WAV/MVOE_/2002/10/2002-10-01-0318-17S.SPN___011,-, 0,0, 0,  0.0
