2008-06-01 02:16:38,D,None,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/06/01-0216-38D.S200806
2008-06-01 14:20:57,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/06/01-1420-57L.S200806
2008-06-01 16:33:32,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/06/01-1633-32L.S200806
2008-06-01 16:56:11,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/06/01-1656-11L.S200806
2008-06-01 17:04:30,R,None,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/06/01-1704-30R.S200806
2008-06-02 03:33:17,LV,l,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/06/02-0333-17L.S200806
2008-06-02 05:49:31,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/06/02-0549-31L.S200806
2008-06-02 06:46:31,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/06/02-0646-31L.S200806
2008-06-02 08:00:37,LV,t,  16.7135, -62.1767,   2.8, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/06/02-0800-37L.S200806
2008-06-02 10:28:33,LV,t,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/06/02-1028-33L.S200806
2008-06-02 22:46:41,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/06/02-2246-41L.S200806
2008-06-02 23:54:59,LV,t,  16.7110, -62.1776,   1.9, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/06/02-2354-59L.S200806
2008-06-03 00:13:33,LV,r,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/06/03-0013-33L.S200806
2008-06-03 05:32:40,R,None,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/06/03-0532-40R.S200806
2008-06-04 00:36:57,LV,h,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/06/04-0036-57L.S200806
2008-06-04 03:03:18,LV,l,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/06/04-0303-18L.S200806
2008-06-04 17:16:43,R,None,  17.6050, -62.2327,   4.9, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/06/04-1716-43R.S200806
2008-06-04 23:50:03,LV,t,  16.7119, -62.1752,   2.8, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/06/04-2350-03L.S200806
2008-06-05 04:55:20,LV,l,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/06/05-0455-20L.S200806
2008-06-05 09:17:56,LV,l,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/06/05-0917-56L.S200806
2008-06-05 14:57:26,LV,l,      nan,      nan,   nan, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/06/05-1457-26L.S200806
2008-06-05 20:38:30,R,None,  17.6123, -61.7062,   0.0, nan,,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2008/06/05-2038-30R.S200806
