datetime,duration,wavfilepath,sampling_rate,npts,traceNum,traceID,fixedID,quality_factor,snr,highval,lowval
2007-08-02 03:34:38,WAV/MVOE_/2007/08/2007-08-02-0334-38S.MVO___028,  63.000,100,  6300,00,MV.MBBY.--.BHZ,MV.MBBY.--.BHZ,1,12.51,268513.70,21458.60
2007-08-02 03:34:38,WAV/MVOE_/2007/08/2007-08-02-0334-38S.MVO___028,  63.000,100,  6300,01,MV.MBBY.--.BHN,MV.MBBY.--.BHN,1,12.40,269696.58,21750.26
2007-08-02 03:34:38,WAV/MVOE_/2007/08/2007-08-02-0334-38S.MVO___028,  63.000,100,  6300,02,MV.MBBY.--.BHE,MV.MBBY.--.BHE,1,12.50,269189.30,21540.18
2007-08-02 03:34:38,WAV/MVOE_/2007/08/2007-08-02-0334-38S.MVO___028,  63.000,100,  6300,03,MV.MBFL.--.SHZ,MV.MBFL.--.SHZ,1,12.42,266746.86,21476.09
2007-08-02 03:34:38,WAV/MVOE_/2007/08/2007-08-02-0334-38S.MVO___028,  63.000,100,  6300,04,MV.MBFR.--.BHZ,MV.MBFR.--.BHZ,1,5.82,3801.20,653.37
2007-08-02 03:34:38,WAV/MVOE_/2007/08/2007-08-02-0334-38S.MVO___028,  63.000,100,  6300,05,MV.MBFR.--.BHN,MV.MBFR.--.BHN,1,3.90,3618.52,926.85
2007-08-02 03:34:38,WAV/MVOE_/2007/08/2007-08-02-0334-38S.MVO___028,  63.000,100,  6300,06,MV.MBFR.--.BHE,MV.MBFR.--.BHE,1,4.33,2675.12,617.25
2007-08-02 03:34:38,WAV/MVOE_/2007/08/2007-08-02-0334-38S.MVO___028,  63.000,100,  6300,07,MV.MBGB.--.BHZ,MV.MBGB.--.BHZ,1,12.47,269790.48,21639.74
2007-08-02 03:34:38,WAV/MVOE_/2007/08/2007-08-02-0334-38S.MVO___028,  63.000,100,  6300,08,MV.MBGB.--.BHN,MV.MBGB.--.BHN,1,12.28,269954.28,21980.89
2007-08-02 03:34:38,WAV/MVOE_/2007/08/2007-08-02-0334-38S.MVO___028,  63.000,100,  6300,09,MV.MBGB.--.BHE,MV.MBGB.--.BHE,1,12.37,271294.14,21925.37
2007-08-02 03:34:38,WAV/MVOE_/2007/08/2007-08-02-0334-38S.MVO___028,  63.000,100,  6300,10,MV.MBGH.--.PH2,MV.MBGH.--.PH2,1,9.74,2233.66,229.42
2007-08-02 03:34:38,WAV/MVOE_/2007/08/2007-08-02-0334-38S.MVO___028,  63.000,100,  6300,11,MV.MBGH.--.PH1,MV.MBGH.--.PH1,1,12.43,397528.69,31975.57
2007-08-02 03:34:38,WAV/MVOE_/2007/08/2007-08-02-0334-38S.MVO___028,  63.000,100,  6300,12,MV.MBGH.--.BHZ,MV.MBGH.--.BHZ,1,2.38,4810.02,2017.26
2007-08-02 03:34:38,WAV/MVOE_/2007/08/2007-08-02-0334-38S.MVO___028,  63.000,100,  6300,13,MV.MBGH.--.BHN,MV.MBGH.--.BHN,1,1.43,3937.61,2752.97
2007-08-02 03:34:38,WAV/MVOE_/2007/08/2007-08-02-0334-38S.MVO___028,  63.000,100,  6300,14,MV.MBGH.--.BHE,MV.MBGH.--.BHE,1,2.06,4652.95,2254.16
2007-08-02 03:34:38,WAV/MVOE_/2007/08/2007-08-02-0334-38S.MVO___028,  63.000,100,  6300,15,MV.MBHA.--.BHZ,MV.MBHA.--.BHZ,1,12.39,267967.44,21620.77
2007-08-02 03:34:38,WAV/MVOE_/2007/08/2007-08-02-0334-38S.MVO___028,  63.000,100,  6300,16,MV.MBHA.--.BHN,MV.MBHA.--.BHN,1,12.20,271965.56,22298.36
2007-08-02 03:34:38,WAV/MVOE_/2007/08/2007-08-02-0334-38S.MVO___028,  63.000,100,  6300,17,MV.MBHA.--.BHE,MV.MBHA.--.BHE,1,12.36,268791.74,21750.30
2007-08-02 03:34:38,WAV/MVOE_/2007/08/2007-08-02-0334-38S.MVO___028,  63.000,100,  6300,18,MV.MBLG.--.BHZ,MV.MBLG.--.BHZ,1,1.58,3759.57,2375.73
