datetime,duration,wavfilepath,sampling_rate,npts,traceNum,traceID,fixedID,quality_factor,snr,highval,lowval
2005-01-01 01:00:19,WAV/MVOE_/2005/01/2005-01-01-0100-19S.MVO___020,  71.000,100,  7100,00,.MBBY.Z.BH,.MBBY.Z.BH,0,-1.00,-1.00,-1.00
2005-01-01 01:00:19,WAV/MVOE_/2005/01/2005-01-01-0100-19S.MVO___020,  71.000, 75,  5325,01,MV.MBGB.--.BHZ,MV.MBGB.--.BHZ,1,2.27,3760.77,1655.44
2005-01-01 01:00:19,WAV/MVOE_/2005/01/2005-01-01-0100-19S.MVO___020,  71.000, 75,  5325,02,MV.MBGH.--.BHZ,MV.MBGH.--.BHZ,1,2.82,7953.60,2818.07
2005-01-01 01:00:19,WAV/MVOE_/2005/01/2005-01-01-0100-19S.MVO___020,  71.000,100,  7100,03,MV.MBHA.--.BHZ,MV.MBHA.--.BHZ,1,2.26,3876.93,1716.04
2005-01-01 01:00:19,WAV/MVOE_/2005/01/2005-01-01-0100-19S.MVO___020,  71.000,100,  7100,04,MV.MBLY.--.BHZ,MV.MBLY.--.BHZ,1,15.56,267022.49,17162.26
2005-01-01 01:00:19,WAV/MVOE_/2005/01/2005-01-01-0100-19S.MVO___020,  71.000, 75,  5325,05,MV.MBRV.--.SHZ,MV.MBRV.--.SHZ,1,2.27,807.64,355.23
2005-01-01 01:00:19,WAV/MVOE_/2005/01/2005-01-01-0100-19S.MVO___020,  71.000,225, 15975,06,.MBRY.Z.BH,.MBRY.Z.BH,0,-1.00,-1.00,-1.00
2005-01-01 01:00:19,WAV/MVOE_/2005/01/2005-01-01-0100-19S.MVO___020,  71.000, 75,  5325,07,MV.MBWH.--.SHZ,MV.MBWH.--.SHZ,1,2.14,1443.58,675.17
2005-01-01 01:00:19,WAV/MVOE_/2005/01/2005-01-01-0100-19S.MVO___020,  71.000,225, 15975,08,.MBRY.E.BH,.MBRY.E.BH,0,-1.00,-1.00,-1.00
2005-01-01 01:00:19,WAV/MVOE_/2005/01/2005-01-01-0100-19S.MVO___020,  71.000,225, 15975,09,.MBRY.N.BH,.MBRY.N.BH,0,-1.00,-1.00,-1.00
2005-01-01 01:00:19,WAV/MVOE_/2005/01/2005-01-01-0100-19S.MVO___020,  71.000, 75,  5325,10,MV.MBGH.--.BHE,MV.MBGH.--.BHE,1,1.84,10674.47,5815.34
2005-01-01 01:00:19,WAV/MVOE_/2005/01/2005-01-01-0100-19S.MVO___020,  71.000, 75,  5325,11,MV.MBGH.--.BHN,MV.MBGH.--.BHN,1,1.98,10169.71,5143.60
2005-01-01 01:00:19,WAV/MVOE_/2005/01/2005-01-01-0100-19S.MVO___020,  71.000, 75,  5325,12,MV.MBGB.--.BHE,MV.MBGB.--.BHE,1,1.75,7047.39,4033.38
