datetime,duration,wavfilepath,sampling_rate,npts,traceNum,traceID,fixedID,quality_factor,snr,highval,lowval
1998-05-01 00:44:09.591000,WAV/ASNE_/1998/05/1998-05-01-0044-09S.ASNE__013,  28.160,100,  2816,00,MV.MGHZ.--.SHZ,MV.MGHZ.--.SHZ,1,1.65,394.65,238.63
1998-05-01 00:44:09.591000,WAV/ASNE_/1998/05/1998-05-01-0044-09S.ASNE__013,  28.160,100,  2816,01,MV.MJHL.--.SHZ,MV.MJHL.--.SHZ,1,1.88,22.39,11.89
1998-05-01 00:44:09.591000,WAV/ASNE_/1998/05/1998-05-01-0044-09S.ASNE__013,  28.160,100,  2816,02,MV.MJHT.--.SHZ,MV.MJHT.--.SHZ,1,1.43,148.54,104.19
1998-05-01 00:44:09.591000,WAV/ASNE_/1998/05/1998-05-01-0044-09S.ASNE__013,  28.160,100,  2816,03,MV.MLGL.--.SHZ,MV.MLGL.--.SHZ,1,2.11,490.52,232.52
1998-05-01 00:44:09.591000,WAV/ASNE_/1998/05/1998-05-01-0044-09S.ASNE__013,  28.160,100,  2816,04,MV.MLGT.--.SHZ,MV.MLGT.--.SHZ,1,2.09,437.29,209.39
1998-05-01 00:44:09.591000,WAV/ASNE_/1998/05/1998-05-01-0044-09S.ASNE__013,  28.160,100,  2816,05,MV.MLYT.--.SHZ,MV.MLYT.--.SHZ,1,2.19,942.53,430.64
1998-05-01 00:44:09.591000,WAV/ASNE_/1998/05/1998-05-01-0044-09S.ASNE__013,  28.160,100,  2816,06,MV.MRYT.--.SHZ,MV.MRYT.--.SHZ,1,1.47,573.99,390.05
1998-05-01 00:44:09.591000,WAV/ASNE_/1998/05/1998-05-01-0044-09S.ASNE__013,  28.160,100,  2816,07,MV.MWEH.--.SHX,MV.MWEH.--.SHX,1,1.42,6.84,4.83
1998-05-01 00:44:09.591000,WAV/ASNE_/1998/05/1998-05-01-0044-09S.ASNE__013,  28.160,100,  2816,08,MV.MWEL.--.SHX,MV.MWEL.--.SHX,1,1.61,7.97,4.95
1998-05-01 00:44:09.591000,WAV/ASNE_/1998/05/1998-05-01-0044-09S.ASNE__013,  28.160,100,  2816,09,MV.MWNH.--.SHY,MV.MWNH.--.SHY,1,1.87,1118.87,597.56
1998-05-01 00:44:09.591000,WAV/ASNE_/1998/05/1998-05-01-0044-09S.ASNE__013,  28.160,100,  2816,10,MV.MWNL.--.SHY,MV.MWNL.--.SHY,1,2.24,71.04,31.65
1998-05-01 00:44:09.591000,WAV/ASNE_/1998/05/1998-05-01-0044-09S.ASNE__013,  28.160,100,  2816,11,MV.MWZH.--.SHZ,MV.MWZH.--.SHZ,1,1.87,641.64,342.72
1998-05-01 00:44:09.591000,WAV/ASNE_/1998/05/1998-05-01-0044-09S.ASNE__013,  28.160,100,  2816,12,MV.MWZL.--.SHZ,MV.MWZL.--.SHZ,1,1.90,3.98,2.10
1998-05-01 04:05:26.226000,WAV/ASNE_/1998/05/1998-05-01-0405-26S.ASNE__013,  25.600,100,  2560,00,MV.MGHZ.--.SHZ,MV.MGHZ.--.SHZ,1,1.90,2114.65,1110.42
1998-05-01 04:05:26.226000,WAV/ASNE_/1998/05/1998-05-01-0405-26S.ASNE__013,  25.600,100,  2560,01,MV.MJHL.--.SHZ,MV.MJHL.--.SHZ,1,1.52,57.51,37.79
1998-05-01 04:05:26.226000,WAV/ASNE_/1998/05/1998-05-01-0405-26S.ASNE__013,  25.600,100,  2560,02,MV.MJHT.--.SHZ,MV.MJHT.--.SHZ,1,1.98,1084.82,546.84
1998-05-01 04:05:26.226000,WAV/ASNE_/1998/05/1998-05-01-0405-26S.ASNE__013,  25.600,100,  2560,03,MV.MLGL.--.SHZ,MV.MLGL.--.SHZ,1,1.90,507.34,266.90
1998-05-01 04:05:26.226000,WAV/ASNE_/1998/05/1998-05-01-0405-26S.ASNE__013,  25.600,100,  2560,04,MV.MLGT.--.SHZ,MV.MLGT.--.SHZ,1,1.31,2772.57,2123.41
1998-05-01 04:05:26.226000,WAV/ASNE_/1998/05/1998-05-01-0405-26S.ASNE__013,  25.600,100,  2560,05,MV.MLYT.--.SHZ,MV.MLYT.--.SHZ,1,2.17,2182.70,1007.16
1998-05-01 04:05:26.226000,WAV/ASNE_/1998/05/1998-05-01-0405-26S.ASNE__013,  25.600,100,  2560,06,MV.MRYT.--.SHZ,MV.MRYT.--.SHZ,1,1.13,2533.28,2240.75
1998-05-01 04:05:26.226000,WAV/ASNE_/1998/05/1998-05-01-0405-26S.ASNE__013,  25.600,100,  2560,07,MV.MWEH.--.SHX,MV.MWEH.--.SHX,1,1.45,6.19,4.27
1998-05-01 04:05:26.226000,WAV/ASNE_/1998/05/1998-05-01-0405-26S.ASNE__013,  25.600,100,  2560,08,MV.MWEL.--.SHX,MV.MWEL.--.SHX,1,1.41,6.89,4.87
1998-05-01 04:05:26.226000,WAV/ASNE_/1998/05/1998-05-01-0405-26S.ASNE__013,  25.600,100,  2560,09,MV.MWNH.--.SHY,MV.MWNH.--.SHY,1,1.15,2212.00,1920.29
1998-05-01 04:05:26.226000,WAV/ASNE_/1998/05/1998-05-01-0405-26S.ASNE__013,  25.600,100,  2560,10,MV.MWNL.--.SHY,MV.MWNL.--.SHY,1,2.05,59.25,28.84
1998-05-01 04:05:26.226000,WAV/ASNE_/1998/05/1998-05-01-0405-26S.ASNE__013,  25.600,100,  2560,11,MV.MWZH.--.SHZ,MV.MWZH.--.SHZ,1,1.57,2068.82,1318.71
1998-05-01 04:05:26.226000,WAV/ASNE_/1998/05/1998-05-01-0405-26S.ASNE__013,  25.600,100,  2560,12,MV.MWZL.--.SHZ,MV.MWZL.--.SHZ,1,1.78,4.08,2.29
1998-05-01 06:04:06.965000,WAV/ASNE_/1998/05/1998-05-01-0604-06S.ASNE__013,  33.280,100,  3328,00,MV.MGHZ.--.SHZ,MV.MGHZ.--.SHZ,1,1.05,2165.35,2059.92
1998-05-01 06:04:06.965000,WAV/ASNE_/1998/05/1998-05-01-0604-06S.ASNE__013,  33.280,100,  3328,01,MV.MJHL.--.SHZ,MV.MJHL.--.SHZ,1,1.69,43.22,25.64
1998-05-01 06:04:06.965000,WAV/ASNE_/1998/05/1998-05-01-0604-06S.ASNE__013,  33.280,100,  3328,02,MV.MJHT.--.SHZ,MV.MJHT.--.SHZ,1,2.36,609.43,257.69
