datetime,duration,wavfilepath,sampling_rate,npts,traceNum,traceID,fixedID,quality_factor,snr,highval,lowval
1999-07-01 00:02:00.674000,WAV/ASNE_/1999/07/1999-07-01-0002-00S.ASNE__010,  38.400,100,  3840,00,MV.MGHZ.--.SHZ,MV.MGHZ.--.SHZ,1,1.67,1209.01,724.85
1999-07-01 00:02:00.674000,WAV/ASNE_/1999/07/1999-07-01-0002-00S.ASNE__010,  38.400,100,  3840,01,MV.MJHL.--.SHZ,MV.MJHL.--.SHZ,1,6.46,805.10,124.70
1999-07-01 00:02:00.674000,WAV/ASNE_/1999/07/1999-07-01-0002-00S.ASNE__010,  38.400,100,  3840,02,MV.MJHT.--.SHZ,MV.MJHT.--.SHZ,1,3.34,634.32,190.20
1999-07-01 00:02:00.674000,WAV/ASNE_/1999/07/1999-07-01-0002-00S.ASNE__010,  38.400,100,  3840,03,MV.MLGL.--.SHZ,MV.MLGL.--.SHZ,1,4.39,1782.15,406.01
1999-07-01 00:02:00.674000,WAV/ASNE_/1999/07/1999-07-01-0002-00S.ASNE__010,  38.400,100,  3840,04,MV.MLGT.--.SHZ,MV.MLGT.--.SHZ,1,1.04,2160.35,2078.27
1999-07-01 00:02:00.674000,WAV/ASNE_/1999/07/1999-07-01-0002-00S.ASNE__010,  38.400,100,  3840,05,MV.MLYT.--.SHZ,MV.MLYT.--.SHZ,1,1.74,2153.21,1238.06
1999-07-01 00:02:00.674000,WAV/ASNE_/1999/07/1999-07-01-0002-00S.ASNE__010,  38.400,100,  3840,06,MV.MRYT.--.SHZ,MV.MRYT.--.SHZ,1,1.71,2082.11,1214.84
1999-07-01 00:02:00.674000,WAV/ASNE_/1999/07/1999-07-01-0002-00S.ASNE__010,  38.400,100,  3840,07,MV.MWHE.--.SHX,MV.MWHE.--.SHX,1,2.03,1497.97,737.85
1999-07-01 00:02:00.674000,WAV/ASNE_/1999/07/1999-07-01-0002-00S.ASNE__010,  38.400,100,  3840,08,MV.MWHN.--.SHY,MV.MWHN.--.SHY,1,1.33,1096.68,822.59
1999-07-01 00:02:00.674000,WAV/ASNE_/1999/07/1999-07-01-0002-00S.ASNE__010,  38.400,100,  3840,09,MV.MWHZ.--.SHZ,MV.MWHZ.--.SHZ,1,1.72,350.27,204.16
1999-07-01 00:51:01.078000,WAV/ASNE_/1999/07/1999-07-01-0051-01S.ASNE__010,  28.160,100,  2816,00,MV.MGHZ.--.SHZ,MV.MGHZ.--.SHZ,1,1.58,403.50,255.67
1999-07-01 00:51:01.078000,WAV/ASNE_/1999/07/1999-07-01-0051-01S.ASNE__010,  28.160,100,  2816,01,MV.MJHL.--.SHZ,MV.MJHL.--.SHZ,1,1.61,859.46,532.40
1999-07-01 00:51:01.078000,WAV/ASNE_/1999/07/1999-07-01-0051-01S.ASNE__010,  28.160,100,  2816,02,MV.MJHT.--.SHZ,MV.MJHT.--.SHZ,1,4.07,868.34,213.22
1999-07-01 00:51:01.078000,WAV/ASNE_/1999/07/1999-07-01-0051-01S.ASNE__010,  28.160,100,  2816,03,MV.MLGL.--.SHZ,MV.MLGL.--.SHZ,1,1.81,2015.89,1116.19
1999-07-01 00:51:01.078000,WAV/ASNE_/1999/07/1999-07-01-0051-01S.ASNE__010,  28.160,100,  2816,04,MV.MLGT.--.SHZ,MV.MLGT.--.SHZ,1,2.44,986.11,404.43
1999-07-01 00:51:01.078000,WAV/ASNE_/1999/07/1999-07-01-0051-01S.ASNE__010,  28.160,100,  2816,05,MV.MLYT.--.SHZ,MV.MLYT.--.SHZ,1,2.17,518.90,238.61
1999-07-01 00:51:01.078000,WAV/ASNE_/1999/07/1999-07-01-0051-01S.ASNE__010,  28.160,100,  2816,06,MV.MRYT.--.SHZ,MV.MRYT.--.SHZ,1,2.27,657.78,289.31
1999-07-01 00:51:01.078000,WAV/ASNE_/1999/07/1999-07-01-0051-01S.ASNE__010,  28.160,100,  2816,07,MV.MWHE.--.SHX,MV.MWHE.--.SHX,1,1.80,236.69,131.80
1999-07-01 00:51:01.078000,WAV/ASNE_/1999/07/1999-07-01-0051-01S.ASNE__010,  28.160,100,  2816,08,MV.MWHN.--.SHY,MV.MWHN.--.SHY,1,2.91,334.74,114.90
1999-07-01 00:51:01.078000,WAV/ASNE_/1999/07/1999-07-01-0051-01S.ASNE__010,  28.160,100,  2816,09,MV.MWHZ.--.SHZ,MV.MWHZ.--.SHZ,1,2.36,166.57,70.71
1999-07-01 01:14:11.487000,WAV/ASNE_/1999/07/1999-07-01-0114-11S.ASNE__010,  28.160,100,  2816,00,MV.MGHZ.--.SHZ,MV.MGHZ.--.SHZ,1,1.37,242.78,177.79
1999-07-01 01:14:11.487000,WAV/ASNE_/1999/07/1999-07-01-0114-11S.ASNE__010,  28.160,100,  2816,01,MV.MJHL.--.SHZ,MV.MJHL.--.SHZ,1,1.76,1066.09,605.15
1999-07-01 01:14:11.487000,WAV/ASNE_/1999/07/1999-07-01-0114-11S.ASNE__010,  28.160,100,  2816,02,MV.MJHT.--.SHZ,MV.MJHT.--.SHZ,1,1.81,1144.82,632.72
1999-07-01 01:14:11.487000,WAV/ASNE_/1999/07/1999-07-01-0114-11S.ASNE__010,  28.160,100,  2816,03,MV.MLGL.--.SHZ,MV.MLGL.--.SHZ,1,1.21,2163.36,1785.04
1999-07-01 01:14:11.487000,WAV/ASNE_/1999/07/1999-07-01-0114-11S.ASNE__010,  28.160,100,  2816,04,MV.MLGT.--.SHZ,MV.MLGT.--.SHZ,1,3.98,1354.93,340.22
1999-07-01 01:14:11.487000,WAV/ASNE_/1999/07/1999-07-01-0114-11S.ASNE__010,  28.160,100,  2816,05,MV.MLYT.--.SHZ,MV.MLYT.--.SHZ,1,1.71,242.99,142.08
1999-07-01 01:14:11.487000,WAV/ASNE_/1999/07/1999-07-01-0114-11S.ASNE__010,  28.160,100,  2816,06,MV.MRYT.--.SHZ,MV.MRYT.--.SHZ,1,1.63,363.89,223.15
1999-07-01 01:14:11.487000,WAV/ASNE_/1999/07/1999-07-01-0114-11S.ASNE__010,  28.160,100,  2816,07,MV.MWHE.--.SHX,MV.MWHE.--.SHX,1,2.27,172.12,75.72
1999-07-01 01:14:11.487000,WAV/ASNE_/1999/07/1999-07-01-0114-11S.ASNE__010,  28.160,100,  2816,08,MV.MWHN.--.SHY,MV.MWHN.--.SHY,1,1.97,124.01,62.80
1999-07-01 01:14:11.487000,WAV/ASNE_/1999/07/1999-07-01-0114-11S.ASNE__010,  28.160,100,  2816,09,MV.MWHZ.--.SHZ,MV.MWHZ.--.SHZ,1,1.98,71.84,36.23
1999-07-01 01:16:44.838000,WAV/ASNE_/1999/07/1999-07-01-0116-44S.ASNE__010,  28.160,100,  2816,00,MV.MGHZ.--.SHZ,MV.MGHZ.--.SHZ,1,1.64,317.56,193.25
1999-07-01 01:16:44.838000,WAV/ASNE_/1999/07/1999-07-01-0116-44S.ASNE__010,  28.160,100,  2816,01,MV.MJHL.--.SHZ,MV.MJHL.--.SHZ,1,1.89,1239.10,657.03
1999-07-01 01:16:44.838000,WAV/ASNE_/1999/07/1999-07-01-0116-44S.ASNE__010,  28.160,100,  2816,02,MV.MJHT.--.SHZ,MV.MJHT.--.SHZ,1,1.72,1190.43,691.95
1999-07-01 01:16:44.838000,WAV/ASNE_/1999/07/1999-07-01-0116-44S.ASNE__010,  28.160,100,  2816,03,MV.MLGL.--.SHZ,MV.MLGL.--.SHZ,1,1.25,2214.55,1777.01
1999-07-01 01:16:44.838000,WAV/ASNE_/1999/07/1999-07-01-0116-44S.ASNE__010,  28.160,100,  2816,04,MV.MLGT.--.SHZ,MV.MLGT.--.SHZ,1,2.23,1451.28,651.96
1999-07-01 01:16:44.838000,WAV/ASNE_/1999/07/1999-07-01-0116-44S.ASNE__010,  28.160,100,  2816,05,MV.MLYT.--.SHZ,MV.MLYT.--.SHZ,1,1.65,220.82,134.19
1999-07-01 01:16:44.838000,WAV/ASNE_/1999/07/1999-07-01-0116-44S.ASNE__010,  28.160,100,  2816,06,MV.MRYT.--.SHZ,MV.MRYT.--.SHZ,1,1.85,439.96,237.40
1999-07-01 01:16:44.838000,WAV/ASNE_/1999/07/1999-07-01-0116-44S.ASNE__010,  28.160,100,  2816,07,MV.MWHE.--.SHX,MV.MWHE.--.SHX,1,1.29,120.36,93.50
1999-07-01 01:16:44.838000,WAV/ASNE_/1999/07/1999-07-01-0116-44S.ASNE__010,  28.160,100,  2816,08,MV.MWHN.--.SHY,MV.MWHN.--.SHY,1,1.41,105.85,75.15
1999-07-01 01:16:44.838000,WAV/ASNE_/1999/07/1999-07-01-0116-44S.ASNE__010,  28.160,100,  2816,09,MV.MWHZ.--.SHZ,MV.MWHZ.--.SHZ,1,1.56,66.40,42.55
