datetime,duration,wavfilepath,sampling_rate,npts,traceNum,traceID,fixedID,quality_factor,snr,highval,lowval
1999-01-31 23:17:06.040000,WAV/MVOE_/1999/01/1999-01-31-2317-06S.MVO___14,  64.836, 75,  4875,00,MV.MBRY.--.BHZ,MV.MBRY.--.BHZ,1,2.29,5255.79,2295.24
1999-01-31 23:17:06.040000,WAV/MVOE_/1999/01/1999-01-31-2317-06S.MVO___14,  64.836, 75,  4875,01,MV.MBRY.--.BHN,MV.MBRY.--.BHN,1,2.20,70500.44,31986.18
1999-01-31 23:17:06.040000,WAV/MVOE_/1999/01/1999-01-31-2317-06S.MVO___14,  64.836, 75,  4875,02,MV.MBRY.--.BHE,MV.MBRY.--.BHE,1,2.01,10681.49,5311.86
1999-01-31 23:17:06.040000,WAV/MVOE_/1999/01/1999-01-31-2317-06S.MVO___14,  64.836, 75,  4875,03,MV.MBMH.--.SHZ,MV.MBMH.--.SHZ,1,2.43,860.12,354.32
1999-01-31 23:17:06.040000,WAV/MVOE_/1999/01/1999-01-31-2317-06S.MVO___14,  64.836, 75,  4875,04,MV.MBSS.--.SHZ,MV.MBSS.--.SHZ,1,2.37,3271.68,1382.20
1999-01-31 23:17:06.040000,WAV/MVOE_/1999/01/1999-01-31-2317-06S.MVO___14,  64.836, 75,  4875,05,MV.MBGH.--.BHZ,MV.MBGH.--.BHZ,1,1.76,7511.85,4268.31
1999-01-31 23:17:06.040000,WAV/MVOE_/1999/01/1999-01-31-2317-06S.MVO___14,  64.836, 75,  4875,06,MV.MBGH.--.BHN,MV.MBGH.--.BHN,1,1.85,14878.08,8055.30
1999-01-31 23:17:06.040000,WAV/MVOE_/1999/01/1999-01-31-2317-06S.MVO___14,  64.836, 75,  4875,07,MV.MBGH.--.BHE,MV.MBGH.--.BHE,1,2.13,16920.95,7926.66
1999-01-31 23:17:06.040000,WAV/MVOE_/1999/01/1999-01-31-2317-06S.MVO___14,  64.836, 75,  4875,08,MV.MBWH.--.SHZ,MV.MBWH.--.SHZ,1,2.54,3687.82,1452.72
1999-01-31 23:17:06.040000,WAV/MVOE_/1999/01/1999-01-31-2317-06S.MVO___14,  64.836, 75,  4875,09,MV.MBGB.--.BHZ,MV.MBGB.--.BHZ,1,2.13,2246.64,1055.78
1999-01-31 23:17:06.040000,WAV/MVOE_/1999/01/1999-01-31-2317-06S.MVO___14,  64.836, 75,  4875,10,MV.MBGB.--.BHN,MV.MBGB.--.BHN,1,3.02,7232.90,2391.62
1999-01-31 23:17:06.040000,WAV/MVOE_/1999/01/1999-01-31-2317-06S.MVO___14,  64.836, 75,  4875,11,MV.MBGB.--.BHE,MV.MBGB.--.BHE,1,1.77,4598.00,2595.94
1999-01-31 23:17:06.040000,WAV/MVOE_/1999/01/1999-01-31-2317-06S.MVO___14,  64.836, 75,  4875,12,MV.MBLG.--.SHZ,MV.MBLG.--.SHZ,1,2.62,14741.93,5621.39
1999-01-31 23:17:06.040000,WAV/MVOE_/1999/01/1999-01-31-2317-06S.MVO___14,  64.836, 75,  4875,13,MV.MBLG.--.BDF,MV.MBLG.--.BDF,1,22.28,1415806.17,63542.58
1999-01-01 02:42:12.040000,WAV/MVOE_/1999/01/9901-01-0242-12S.MVO_14_1,  29.924, 75,  2250,00,MV.MBRY.--.BHZ,MV.MBRY.--.BHZ,1,1.55,7328.05,4723.07
1999-01-01 02:42:12.040000,WAV/MVOE_/1999/01/9901-01-0242-12S.MVO_14_1,  29.924, 75,  2250,01,MV.MBRY.--.BHN,MV.MBRY.--.BHN,1,1.43,33680.20,23543.40
1999-01-01 02:42:12.040000,WAV/MVOE_/1999/01/9901-01-0242-12S.MVO_14_1,  29.924, 75,  2250,02,MV.MBRY.--.BHE,MV.MBRY.--.BHE,1,1.70,15204.99,8924.30
1999-01-01 02:42:12.040000,WAV/MVOE_/1999/01/9901-01-0242-12S.MVO_14_1,  29.924, 75,  2250,03,MV.MBMH.--.SHZ,MV.MBMH.--.SHZ,1,2.11,560.77,265.40
1999-01-01 02:42:12.040000,WAV/MVOE_/1999/01/9901-01-0242-12S.MVO_14_1,  29.924, 75,  2250,04,MV.MBSS.--.SHZ,MV.MBSS.--.SHZ,1,1.92,4627.27,2414.20
1999-01-01 02:42:12.040000,WAV/MVOE_/1999/01/9901-01-0242-12S.MVO_14_1,  29.924, 75,  2250,05,MV.MBGH.--.BHZ,MV.MBGH.--.BHZ,1,1.77,1808.16,1021.67
1999-01-01 02:42:12.040000,WAV/MVOE_/1999/01/9901-01-0242-12S.MVO_14_1,  29.924, 75,  2250,06,MV.MBGH.--.BHN,MV.MBGH.--.BHN,1,1.39,2774.81,2001.78
1999-01-01 02:42:12.040000,WAV/MVOE_/1999/01/9901-01-0242-12S.MVO_14_1,  29.924, 75,  2250,07,MV.MBGH.--.BHE,MV.MBGH.--.BHE,1,1.50,2615.77,1741.54
1999-01-01 02:42:12.040000,WAV/MVOE_/1999/01/9901-01-0242-12S.MVO_14_1,  29.924, 75,  2250,08,MV.MBWH.--.SHZ,MV.MBWH.--.SHZ,1,1.60,563.45,352.36
1999-01-01 02:42:12.040000,WAV/MVOE_/1999/01/9901-01-0242-12S.MVO_14_1,  29.924, 75,  2250,09,MV.MBGB.--.BHZ,MV.MBGB.--.BHZ,1,1.58,1158.53,733.67
1999-01-01 02:42:12.040000,WAV/MVOE_/1999/01/9901-01-0242-12S.MVO_14_1,  29.924, 75,  2250,10,MV.MBGB.--.BHN,MV.MBGB.--.BHN,1,1.46,1580.16,1081.09
1999-01-01 02:42:12.040000,WAV/MVOE_/1999/01/9901-01-0242-12S.MVO_14_1,  29.924, 75,  2250,11,MV.MBGB.--.BHE,MV.MBGB.--.BHE,1,1.52,1779.23,1171.86
1999-01-01 02:42:12.040000,WAV/MVOE_/1999/01/9901-01-0242-12S.MVO_14_1,  29.924, 75,  2250,12,MV.MBLG.--.SHZ,MV.MBLG.--.SHZ,1,1.56,3441.05,2205.27
1999-01-01 02:42:12.040000,WAV/MVOE_/1999/01/9901-01-0242-12S.MVO_14_1,  29.924, 75,  2250,13,MV.MBLG.--.BDF,MV.MBLG.--.BDF,1,3.32,1470790.79,443344.58
1999-01-01 02:55:37.040000,WAV/MVOE_/1999/01/9901-01-0255-37S.MVO_14_1,  47.879, 75,  3600,00,MV.MBRY.--.BHZ,MV.MBRY.--.BHZ,1,2.02,8122.08,4020.25
1999-01-01 02:55:37.040000,WAV/MVOE_/1999/01/9901-01-0255-37S.MVO_14_1,  47.879, 75,  3600,01,MV.MBRY.--.BHN,MV.MBRY.--.BHN,1,1.58,31661.47,20020.25
1999-01-01 02:55:37.040000,WAV/MVOE_/1999/01/9901-01-0255-37S.MVO_14_1,  47.879, 75,  3600,02,MV.MBRY.--.BHE,MV.MBRY.--.BHE,1,2.49,17681.23,7107.31
1999-01-01 02:55:37.040000,WAV/MVOE_/1999/01/9901-01-0255-37S.MVO_14_1,  47.879, 75,  3600,03,MV.MBMH.--.SHZ,MV.MBMH.--.SHZ,1,1.92,642.17,334.25
1999-01-01 02:55:37.040000,WAV/MVOE_/1999/01/9901-01-0255-37S.MVO_14_1,  47.879, 75,  3600,04,MV.MBSS.--.SHZ,MV.MBSS.--.SHZ,1,1.87,8746.20,4680.56
1999-01-01 02:55:37.040000,WAV/MVOE_/1999/01/9901-01-0255-37S.MVO_14_1,  47.879, 75,  3600,05,MV.MBGH.--.BHZ,MV.MBGH.--.BHZ,1,1.82,8389.90,4597.76
1999-01-01 02:55:37.040000,WAV/MVOE_/1999/01/9901-01-0255-37S.MVO_14_1,  47.879, 75,  3600,06,MV.MBGH.--.BHN,MV.MBGH.--.BHN,1,1.95,21474.59,11001.86
1999-01-01 02:55:37.040000,WAV/MVOE_/1999/01/9901-01-0255-37S.MVO_14_1,  47.879, 75,  3600,07,MV.MBGH.--.BHE,MV.MBGH.--.BHE,1,2.37,27859.70,11745.16
1999-01-01 02:55:37.040000,WAV/MVOE_/1999/01/9901-01-0255-37S.MVO_14_1,  47.879, 75,  3600,08,MV.MBWH.--.SHZ,MV.MBWH.--.SHZ,1,2.07,1690.10,814.60
1999-01-01 02:55:37.040000,WAV/MVOE_/1999/01/9901-01-0255-37S.MVO_14_1,  47.879, 75,  3600,09,MV.MBGB.--.BHZ,MV.MBGB.--.BHZ,1,1.91,2267.14,1184.65
1999-01-01 02:55:37.040000,WAV/MVOE_/1999/01/9901-01-0255-37S.MVO_14_1,  47.879, 75,  3600,10,MV.MBGB.--.BHN,MV.MBGB.--.BHN,1,1.67,4514.74,2710.27
1999-01-01 02:55:37.040000,WAV/MVOE_/1999/01/9901-01-0255-37S.MVO_14_1,  47.879, 75,  3600,11,MV.MBGB.--.BHE,MV.MBGB.--.BHE,1,1.63,4568.63,2810.08
1999-01-01 02:55:37.040000,WAV/MVOE_/1999/01/9901-01-0255-37S.MVO_14_1,  47.879, 75,  3600,12,MV.MBLG.--.SHZ,MV.MBLG.--.SHZ,1,2.50,10163.14,4060.04
1999-01-01 02:55:37.040000,WAV/MVOE_/1999/01/9901-01-0255-37S.MVO_14_1,  47.879, 75,  3600,13,MV.MBLG.--.BDF,MV.MBLG.--.BDF,1,11.88,1446554.69,121784.71
1999-01-01 06:59:07.040000,WAV/MVOE_/1999/01/9901-01-0659-07S.MVO_14_1,  41.894, 75,  3150,00,MV.MBRY.--.BHZ,MV.MBRY.--.BHZ,1,3.28,17479.30,5331.61
1999-01-01 06:59:07.040000,WAV/MVOE_/1999/01/9901-01-0659-07S.MVO_14_1,  41.894, 75,  3150,01,MV.MBRY.--.BHN,MV.MBRY.--.BHN,1,3.78,34208.51,9059.88
1999-01-01 06:59:07.040000,WAV/MVOE_/1999/01/9901-01-0659-07S.MVO_14_1,  41.894, 75,  3150,02,MV.MBRY.--.BHE,MV.MBRY.--.BHE,1,2.50,20482.71,8189.92
1999-01-01 06:59:07.040000,WAV/MVOE_/1999/01/9901-01-0659-07S.MVO_14_1,  41.894, 75,  3150,03,MV.MBMH.--.SHZ,MV.MBMH.--.SHZ,1,2.56,1018.28,398.53
1999-01-01 06:59:07.040000,WAV/MVOE_/1999/01/9901-01-0659-07S.MVO_14_1,  41.894, 75,  3150,04,MV.MBSS.--.SHZ,MV.MBSS.--.SHZ,1,2.19,8311.58,3799.86
1999-01-01 06:59:07.040000,WAV/MVOE_/1999/01/9901-01-0659-07S.MVO_14_1,  41.894, 75,  3150,05,MV.MBGH.--.BHZ,MV.MBGH.--.BHZ,1,2.56,4189.81,1638.30
1999-01-01 06:59:07.040000,WAV/MVOE_/1999/01/9901-01-0659-07S.MVO_14_1,  41.894, 75,  3150,06,MV.MBGH.--.BHN,MV.MBGH.--.BHN,1,2.22,5028.08,2267.33
1999-01-01 06:59:07.040000,WAV/MVOE_/1999/01/9901-01-0659-07S.MVO_14_1,  41.894, 75,  3150,07,MV.MBGH.--.BHE,MV.MBGH.--.BHE,1,2.71,6623.00,2448.15
1999-01-01 06:59:07.040000,WAV/MVOE_/1999/01/9901-01-0659-07S.MVO_14_1,  41.894, 75,  3150,08,MV.MBWH.--.SHZ,MV.MBWH.--.SHZ,1,3.48,2939.41,845.84
1999-01-01 06:59:07.040000,WAV/MVOE_/1999/01/9901-01-0659-07S.MVO_14_1,  41.894, 75,  3150,09,MV.MBGB.--.BHZ,MV.MBGB.--.BHZ,1,2.10,1375.31,653.42
